PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   3   0 -11   2   0.46855  10577.99  15.24075     1.314     1.271    14.717     0.284     0.162     0.662     0.008
   7   4 -10   4   0.46850  10576.83  15.23923     0.788     0.764    29.421     0.284     0.162     0.662     0.010
   5   8  -5   4   0.46834  10573.37  15.23472     1.164     1.132    29.383     0.284     0.162     0.662     0.015
   3   4 -10   4   0.46821  10570.43  15.23088     0.379     0.369    29.350     0.285     0.162     0.662     0.005
   0   8   5   4   0.46817  10569.37  15.22950     0.943     0.916    29.338     0.285     0.162     0.662     0.012
  11   2  -3   4   0.46797  10565.00  15.22380     0.026     0.026    29.290     0.285     0.162     0.662     0.000
   7   6  -8   4   0.46776  10560.11  15.21743     3.310     3.183    29.236     0.285     0.162     0.661     0.042
   8   2   3   4   0.46757  10555.91  15.21196     0.067     0.064    29.189     0.285     0.162     0.661     0.001
   1   6  -8   4   0.46742  10552.46  15.20747     3.142     2.975    29.151     0.285     0.162     0.661     0.039
   7   2 -11   4   0.46715  10546.47  15.19967     3.473     3.233    29.085     0.285     0.162     0.660     0.043
   7   7  -6   4   0.46698  10542.56  15.19459     2.260     2.063    29.042     0.285     0.162     0.660     0.028
   4   2 -11   4   0.46692  10541.23  15.19286     2.892     2.620    29.027     0.285     0.162     0.660     0.036
  11   3  -5   4   0.46682  10538.93  15.18986     1.446     1.295    29.002     0.285     0.162     0.660     0.018
   1   7   6   4   0.46664  10534.95  15.18470     1.923     1.693    28.958     0.286     0.162     0.660     0.024
   9   5  -1   4   0.46646  10530.82  15.17933     1.396     1.214    28.913     0.286     0.162     0.659     0.017
   8   5   1   4   0.46634  10528.13  15.17584     1.356     1.173    28.883     0.286     0.162     0.659     0.017
   8   1 -11   4   0.46622  10525.53  15.17247     2.027     1.746    28.855     0.286     0.162     0.659     0.025
   6   3   5   4   0.46622  10525.48  15.17240     1.345     1.158    28.854     0.286     0.162     0.659     0.017
  11   3  -6   4   0.46589  10518.04  15.16275     3.663     3.106    28.773     0.286     0.162     0.659     0.045
   3   1 -11   4   0.46584  10516.86  15.16122     2.188     1.850    28.760     0.286     0.162     0.658     0.027
   6   7  -7   4   0.46579  10515.81  15.15986     2.110     1.779    28.748     0.286     0.162     0.658     0.026
   9   4  -9   4   0.46575  10514.82  15.15858     3.845     3.233    28.738     0.286     0.162     0.658     0.048
   1   7  -7   4   0.46555  10510.31  15.15272     2.366     1.978    28.688     0.286     0.162     0.658     0.029
  10   4  -2   4   0.46553  10509.81  15.15209     0.149     0.125    28.683     0.286     0.162     0.658     0.002
  11   0  -2   2   0.46550  10509.07  15.15112     2.549     2.130    14.337     0.286     0.162     0.658     0.016
   3   9  -1   4   0.46545  10508.04  15.14979     2.598     2.171    28.663     0.286     0.162     0.658     0.032
   2   9   1   4   0.46541  10507.25  15.14877     2.148     1.796    28.655     0.286     0.162     0.658     0.026
   8   4   2   4   0.46528  10504.16  15.14476     0.052     0.043    28.621     0.286     0.162     0.658     0.001
   5   3   6   4   0.46522  10502.94  15.14319     3.578     3.008    28.608     0.286     0.162     0.658     0.044
   9   0   2   2   0.46522  10502.79  15.14298     2.578     2.168    14.303     0.286     0.162     0.658     0.016
   6   8  -3   4   0.46520  10502.47  15.14257     3.127     2.631    28.603     0.286     0.162     0.658     0.038
   3   9  -2   4   0.46520  10502.38  15.14246     3.141     2.644    28.602     0.286     0.162     0.658     0.039
   0   4   9   4   0.46519  10502.10  15.14209     3.036     2.557    28.599     0.286     0.162     0.658     0.037
   1   9   2   4   0.46514  10501.13  15.14083     3.213     2.712    28.588     0.286     0.162     0.658     0.040
   3   8   3   4   0.46502  10498.23  15.13709     3.677     3.127    28.557     0.287     0.162     0.657     0.045
   2   9  -3   4   0.46475  10492.19  15.12927     2.390     2.074    28.491     0.287     0.162     0.657     0.029
   1   9  -3   4   0.46473  10491.72  15.12866     3.005     2.613    28.486     0.287     0.162     0.657     0.037
  10   0 -10   2   0.46412  10478.01  15.11096     0.413     0.385    14.169     0.287     0.162     0.656     0.003
   0   0  10   2   0.46343  10462.47  15.09091     0.647     0.604    14.085     0.288     0.162     0.655     0.004
   6   8  -2   4   0.46337  10461.10  15.08914     0.008     0.007    28.155     0.288     0.162     0.655     0.000
  11   2  -8   4   0.46337  10461.02  15.08904     1.659     1.538    28.154     0.288     0.162     0.655     0.020
   4   8   2   4   0.46323  10458.00  15.08514     0.044     0.040    28.121     0.288     0.162     0.655     0.001
  11   3  -4   4   0.46305  10453.96  15.07994     0.448     0.404    28.078     0.288     0.162     0.655     0.005
   9   6  -4   4   0.46294  10451.35  15.07659     1.852     1.664    28.050     0.288     0.162     0.654     0.022
  11   1  -2   4   0.46284  10449.11  15.07370     1.241     1.116    28.026     0.288     0.162     0.654     0.015
   3   8  -6   4   0.46278  10447.77  15.07197     3.523     3.175    28.012     0.288     0.162     0.654     0.042
   3   2   8   4   0.46260  10443.70  15.06674     1.985     1.804    27.968     0.288     0.162     0.654     0.024
   9   1   2   4   0.46257  10442.94  15.06576     1.088     0.990    27.960     0.288     0.162     0.654     0.013
   7   3   4   4   0.46256  10442.84  15.06563     0.577     0.525    27.959     0.288     0.162     0.654     0.007
   5   6   4   4   0.46256  10442.71  15.06546     1.980     1.804    27.957     0.288     0.162     0.654     0.024
   6   8  -4   4   0.46238  10438.82  15.06045     0.049     0.045    27.916     0.288     0.162     0.654     0.001
   9   6  -5   4   0.46220  10434.68  15.05513     0.202     0.188    27.871     0.288     0.162     0.653     0.002
   2   8   4   4   0.46217  10433.89  15.05412     0.434     0.407    27.863     0.288     0.162     0.653     0.005
  10   3  -9   4   0.46202  10430.63  15.04993     1.538     1.452    27.828     0.288     0.162     0.653     0.018
  10   2   0   4   0.46181  10425.84  15.04378     0.399     0.378    27.777     0.289     0.162     0.653     0.005
   4   6   5   4   0.46176  10424.69  15.04230     0.203     0.192    27.765     0.289     0.162     0.653     0.002
  10   1 -10   4   0.46149  10418.59  15.03447     0.065     0.061    27.700     0.289     0.162     0.652     0.001
   1   3   9   4   0.46135  10415.45  15.03044     1.486     1.419    27.667     0.289     0.162     0.652     0.018
   9   5  -8   4   0.46125  10413.10  15.02744     2.890     2.768    27.642     0.289     0.162     0.652     0.034
   3   9   0   4   0.46107  10409.10  15.02230     0.058     0.055    27.599     0.289     0.162     0.652     0.001
   0   1  10   4   0.46081  10403.31  15.01488     0.354     0.339    27.538     0.289     0.162     0.651     0.004
   1   5   8   4   0.46070  10400.89  15.01179     2.945     2.842    27.512     0.289     0.162     0.651     0.035
   4   8  -6   4   0.46062  10398.95  15.00929     0.009     0.008    27.492     0.289     0.162     0.651     0.000
  10   4  -8   4   0.46059  10398.28  15.00844     0.282     0.275    27.485     0.289     0.162     0.651     0.003
   2   8  -6   4   0.46054  10397.12  15.00695     0.415     0.406    27.472     0.289     0.162     0.651     0.005
  11   3  -7   4   0.46036  10393.15  15.00187     0.340     0.335    27.431     0.289     0.162     0.651     0.004
   9   3 -10   4   0.46035  10392.83  15.00146     2.104     2.073    27.427     0.289     0.162     0.651     0.025
   3   9  -3   4   0.46034  10392.62  15.00120     0.011     0.011    27.425     0.289     0.162     0.651     0.000
   0   9   3   4   0.46028  10391.26  14.99945     0.009     0.009    27.411     0.289     0.162     0.651     0.000
  10   5  -5   4   0.46014  10388.26  14.99561     0.224     0.221    27.379     0.290     0.162     0.650     0.003
   2   4   8   4   0.45994  10383.69  14.98977     0.018     0.018    27.331     0.290     0.162     0.650     0.000
   1   3 -10   4   0.45981  10380.69  14.98593     1.512     1.495    27.299     0.290     0.162     0.650     0.018
   8   5  -9   4   0.45975  10379.44  14.98433     2.280     2.257    27.286     0.290     0.162     0.650     0.027
   4   3   7   4   0.45966  10377.22  14.98150     0.215     0.214    27.263     0.290     0.162     0.650     0.003
   5   5   5   4   0.45964  10376.89  14.98107     0.430     0.428    27.259     0.290     0.162     0.650     0.005
   1   5  -9   4   0.45933  10369.91  14.97216     2.799     2.820    27.186     0.290     0.162     0.649     0.033
  11   0  -9   2   0.45919  10366.60  14.96793     0.215     0.217    13.576     0.290     0.162     0.649     0.001
   9   6  -3   4   0.45911  10364.85  14.96569     2.929     2.949    27.133     0.290     0.162     0.649     0.034
   6   6   3   4   0.45881  10358.07  14.95704     2.389     2.435    27.062     0.290     0.162     0.649     0.028
  10   5  -4   4   0.45869  10355.44  14.95369     0.223     0.229    27.035     0.290     0.162     0.648     0.003
   2   0   9   2   0.45841  10348.99  14.94547     0.182     0.188    13.484     0.291     0.162     0.648     0.001
   6   3 -11   4   0.45836  10347.93  14.94411     1.918     1.985    26.956     0.291     0.162     0.648     0.022
   8   2 -11   4   0.45836  10347.87  14.94404     0.853     0.882    26.956     0.291     0.162     0.648     0.010
   5   3 -11   4   0.45829  10346.28  14.94201     2.466     2.544    26.939     0.291     0.162     0.648     0.029
   6   5   4   4   0.45827  10345.83  14.94143     0.257     0.265    26.934     0.291     0.162     0.648     0.003
   3   2 -11   4   0.45799  10339.62  14.93353     1.246     1.251    26.870     0.291     0.162     0.647     0.014
   8   7  -4   4   0.45763  10331.45  14.92313     0.007     0.007    26.785     0.291     0.162     0.647     0.000
   8   6   0   4   0.45755  10329.71  14.92091     0.063     0.062    26.767     0.291     0.162     0.647     0.001
   8   4 -10   4   0.45746  10327.66  14.91831     0.230     0.227    26.746     0.291     0.162     0.647     0.003
   5   6  -9   4   0.45731  10324.31  14.91404     0.865     0.854    26.711     0.291     0.162     0.646     0.010
   4   7   4   4   0.45731  10324.29  14.91402     0.403     0.398    26.711     0.291     0.162     0.646     0.005
   4   6  -9   4   0.45725  10322.97  14.91234     0.619     0.611    26.697     0.291     0.162     0.646     0.007
  10   5  -6   4   0.45710  10319.49  14.90791     0.182     0.179    26.661     0.291     0.162     0.646     0.002
   2   4 -10   4   0.45707  10318.73  14.90694     0.054     0.053    26.653     0.292     0.162     0.646     0.001
   6   8  -1   4   0.45705  10318.34  14.90646     1.222     1.200    26.649     0.292     0.162     0.646     0.014
   5   8   1   4   0.45698  10316.71  14.90438     1.683     1.648    26.633     0.292     0.162     0.646     0.019
   9   6  -6   4   0.45696  10316.27  14.90382     3.134     3.066    26.628     0.292     0.162     0.646     0.036
   7   7   0   4   0.45665  10309.41  14.89511     1.514     1.459    26.557     0.292     0.163     0.646     0.017
  11   1  -9   4   0.45664  10309.04  14.89463     3.207     3.089    26.553     0.292     0.163     0.645     0.037
   4   5   6   4   0.45655  10307.01  14.89206     0.075     0.072    26.533     0.292     0.163     0.645     0.001
   3   6   6   4   0.45648  10305.58  14.89025     2.890     2.768    26.518     0.292     0.163     0.645     0.033
   8   7  -3   4   0.45604  10295.62  14.87760     2.547     2.460    26.415     0.292     0.163     0.645     0.029
   2   1   9   4   0.45587  10291.72  14.87266     2.421     2.378    26.376     0.292     0.163     0.644     0.027
   5   7   3   4   0.45579  10289.86  14.87030     3.110     3.080    26.356     0.292     0.163     0.644     0.035
   9   0 -11   2   0.45575  10288.93  14.86913     0.513     0.510    13.173     0.292     0.163     0.644     0.003
   2   0 -11   2   0.45524  10277.60  14.85476     0.362     0.369    13.116     0.293     0.163     0.644     0.002
   6   8  -5   4   0.45516  10275.71  14.85237     0.366     0.375    26.212     0.293     0.163     0.643     0.004
  11   2  -2   4   0.45514  10275.22  14.85175     2.042     2.093    26.207     0.293     0.163     0.643     0.023
  11   3  -3   4   0.45493  10270.57  14.84586     3.153     3.256    26.159     0.293     0.163     0.643     0.035
   1   8   5   4   0.45493  10270.57  14.84586     0.336     0.347    26.159     0.293     0.163     0.643     0.004
   9   2   2   4   0.45488  10269.35  14.84432     2.059     2.130    26.147     0.293     0.163     0.643     0.023
   8   7  -5   4   0.45479  10267.32  14.84175     1.390     1.443    26.126     0.293     0.163     0.643     0.016
   8   3   3   4   0.45456  10262.22  14.83529     2.441     2.556    26.074     0.293     0.163     0.643     0.027
   3   7   5   4   0.45443  10259.27  14.83156     1.442     1.517    26.044     0.293     0.163     0.642     0.016
   4   9  -2   4   0.45434  10257.15  14.82888     0.002     0.002    26.023     0.293     0.163     0.642     0.000
   2   9   2   4   0.45426  10255.39  14.82667     0.102     0.108    26.005     0.293     0.163     0.642     0.001
   5   8  -6   4   0.45423  10254.73  14.82583     0.651     0.688    25.998     0.293     0.163     0.642     0.007
   7   3 -11   4   0.45418  10253.54  14.82432     0.001     0.001    25.986     0.293     0.163     0.642     0.000
   1   8  -6   4   0.45408  10251.23  14.82140     0.419     0.444    25.963     0.293     0.163     0.642     0.005
   4   3 -11   4   0.45397  10248.73  14.81824     0.007     0.008    25.938     0.294     0.163     0.642     0.000
  10   2 -10   4   0.45385  10246.19  14.81503     0.353     0.374    25.912     0.294     0.163     0.642     0.004
   5   5 -10   4   0.45372  10243.16  14.81120     0.019     0.020    25.881     0.294     0.163     0.641     0.000
   4   7  -8   4   0.45355  10239.40  14.80646     0.314     0.328    25.843     0.294     0.163     0.641     0.003
   2   9  -4   4   0.45333  10234.40  14.80014     0.082     0.084    25.793     0.294     0.163     0.641     0.001
   9   1 -11   4   0.45325  10232.65  14.79794     2.658     2.698    25.775     0.294     0.163     0.641     0.029
   0   2  10   4   0.45321  10231.66  14.79668     0.587     0.592    25.765     0.294     0.163     0.641     0.007
   6   6  -9   4   0.45315  10230.27  14.79494     2.567     2.568    25.751     0.294     0.163     0.641     0.028
   3   6  -9   4   0.45298  10226.36  14.79000     3.181     3.103    25.712     0.294     0.163     0.640     0.035
  10   5  -3   4   0.45286  10223.86  14.78684     1.185     1.138    25.687     0.294     0.163     0.640     0.013
   7   7  -7   4   0.45283  10223.14  14.78594     2.925     2.797    25.680     0.294     0.163     0.640     0.032
   2   1 -11   4   0.45276  10221.50  14.78387     2.276     2.158    25.663     0.294     0.163     0.640     0.025
   8   6  -8   4   0.45255  10216.80  14.77795     0.001     0.001    25.616     0.294     0.163     0.640     0.000
   7   5   3   4   0.45254  10216.48  14.77755     1.183     1.097    25.613     0.294     0.163     0.640     0.013
   0   7   7   4   0.45252  10216.06  14.77701     2.383     2.207    25.609     0.294     0.163     0.640     0.026
   4   9  -1   4   0.45248  10215.13  14.77584     2.435     2.249    25.599     0.294     0.163     0.640     0.027
   3   9   1   4   0.45243  10214.12  14.77457     3.123     2.878    25.589     0.294     0.163     0.640     0.034
  12   0  -6   2   0.45224  10209.85  14.76919     0.226     0.208    12.773     0.295     0.163     0.639     0.001
   0   6   8   4   0.45214  10207.57  14.76633     0.695     0.639    25.524     0.295     0.163     0.639     0.008
   4   9  -3   4   0.45186  10201.28  14.75840     1.843     1.731    25.461     0.295     0.163     0.639     0.020
   1   9   3   4   0.45177  10199.12  14.75569     2.156     2.040    25.439     0.295     0.163     0.639     0.024
   6   5 -10   4   0.45171  10197.71  14.75391     0.487     0.463    25.425     0.295     0.163     0.639     0.005
   4   5 -10   4   0.45158  10194.84  14.75029     0.010     0.010    25.396     0.295     0.163     0.638     0.000
   6   0   6   2   0.45156  10194.32  14.74964     0.001     0.001    12.696     0.295     0.163     0.638     0.000
   5   7  -8   4   0.45153  10193.71  14.74888     2.469     2.366    25.385     0.295     0.163     0.638     0.027
   3   7  -8   4   0.45143  10191.42  14.74600     2.063     1.982    25.362     0.295     0.163     0.638     0.023
   3   9  -4   4   0.45129  10188.21  14.74195     2.441     2.347    25.331     0.295     0.163     0.638     0.027
   1   9  -4   4   0.45123  10187.06  14.74051     2.233     2.146    25.319     0.295     0.163     0.638     0.024
   9   6  -2   4   0.45104  10182.59  14.73489     0.120     0.115    25.275     0.295     0.163     0.638     0.001
  12   0  -5   2   0.45102  10182.12  14.73430     0.065     0.062    12.635     0.295     0.163     0.638     0.000
   7   6   2   4   0.45083  10178.01  14.72914     0.081     0.078    25.229     0.296     0.163     0.637     0.001
  11   3  -8   4   0.45070  10174.96  14.72531     1.719     1.645    25.199     0.296     0.163     0.637     0.019
  10   4  -1   4   0.45067  10174.23  14.72439     0.066     0.063    25.192     0.296     0.163     0.637     0.001
   9   4   1   4   0.45055  10171.52  14.72099     0.016     0.015    25.165     0.296     0.163     0.637     0.000
   7   0   5   2   0.45042  10168.56  14.71727     0.008     0.008    12.568     0.296     0.163     0.637     0.000
   8   7  -2   4   0.45016  10162.85  14.71010     0.044     0.043    25.079     0.296     0.163     0.636     0.000
   3   3   8   4   0.44999  10159.02  14.70529     1.168     1.148    25.042     0.296     0.163     0.636     0.013
   6   7   2   4   0.44999  10158.88  14.70511     0.001     0.001    25.040     0.296     0.163     0.636     0.000
  10   5  -7   4   0.44981  10155.00  14.70024     2.449     2.404    25.002     0.296     0.163     0.636     0.026
  12   1  -6   4   0.44981  10154.84  14.70005     0.016     0.016    25.000     0.296     0.163     0.636     0.000
   9   5   0   4   0.44931  10143.54  14.68588     0.483     0.459    24.889     0.297     0.163     0.635     0.005
  10   3   0   4   0.44927  10142.59  14.68468     0.008     0.007    24.880     0.297     0.163     0.635     0.000
   3   5   7   4   0.44924  10142.12  14.68409     3.129     2.952    24.875     0.297     0.163     0.635     0.033
  11   2  -9   4   0.44924  10141.93  14.68386     0.226     0.213    24.874     0.297     0.163     0.635     0.002
  12   0  -7   2   0.44920  10141.14  14.68287     1.569     1.472    12.433     0.297     0.163     0.635     0.008
   6   1   6   4   0.44913  10139.56  14.68089     0.810     0.752    24.850     0.297     0.163     0.635     0.009
  11   4  -5   4   0.44899  10136.31  14.67681     2.220     2.018    24.818     0.297     0.163     0.635     0.024
  12   1  -5   4   0.44860  10127.56  14.66585     2.916     2.534    24.733     0.297     0.163     0.634     0.031
  11   0  -1   2   0.44860  10127.47  14.66575     2.855     2.480    12.366     0.297     0.163     0.634     0.015
   2   2   9   4   0.44851  10125.45  14.66321     0.216     0.186    24.712     0.297     0.163     0.634     0.002
  10   0   1   2   0.44847  10124.52  14.66205     2.554     2.185    12.352     0.297     0.163     0.634     0.014
   5   0   7   2   0.44846  10124.37  14.66187     2.337     1.998    12.351     0.297     0.163     0.634     0.012
   6   4   5   4   0.44846  10124.34  14.66183     1.693     1.447    24.701     0.297     0.163     0.634     0.018
  11   4  -6   4   0.44816  10117.72  14.65354     0.191     0.156    24.637     0.297     0.163     0.634     0.002
   7   1   5   4   0.44801  10114.22  14.64916     3.809     3.027    24.603     0.297     0.163     0.633     0.040
   8   7  -6   4   0.44776  10108.63  14.64217     0.177     0.134    24.549     0.298     0.163     0.633     0.002
   9   6  -7   4   0.44765  10106.15  14.63906     2.049     1.518    24.524     0.298     0.163     0.633     0.022
   5   4   6   4   0.44757  10104.28  14.63673     0.065     0.048    24.506     0.298     0.163     0.633     0.001
   2   7   6   4   0.44739  10100.25  14.63169     0.450     0.320    24.467     0.298     0.163     0.632     0.005
   2   6   7   4   0.44718  10095.40  14.62563     1.611     1.137    24.420     0.298     0.163     0.632     0.017
  12   1  -7   4   0.44681  10087.23  14.61542     1.579     1.109    24.341     0.298     0.163     0.632     0.017
   6   8   0   4   0.44677  10086.19  14.61412     0.203     0.143    24.331     0.298     0.163     0.632     0.002
   4   9   0   4   0.44644  10078.75  14.60483     0.085     0.061    24.260     0.298     0.163     0.631     0.001
  11   1  -1   4   0.44622  10073.78  14.59864     0.950     0.711    24.212     0.299     0.163     0.631     0.010
  10   1   1   4   0.44609  10070.88  14.59501     0.521     0.400    24.184     0.299     0.163     0.631     0.005
   8   3 -11   4   0.44608  10070.75  14.59485     2.143     1.648    24.183     0.299     0.163     0.631     0.022
   5   1   7   4   0.44608  10070.73  14.59483     1.285     0.989    24.183     0.299     0.163     0.631     0.013
   9   2 -11   4   0.44601  10069.17  14.59289     0.645     0.502    24.168     0.299     0.163     0.630     0.007
   3   3 -11   4   0.44575  10063.15  14.58537     2.225     1.785    24.110     0.299     0.163     0.630     0.023
   7   5 -10   4   0.44570  10062.15  14.58412     2.813     2.263    24.100     0.299     0.163     0.630     0.029
  11   4  -4   4   0.44564  10060.64  14.58225     3.427     2.767    24.086     0.299     0.163     0.630     0.036
  12   0  -4   2   0.44562  10060.26  14.58177     0.254     0.205    12.041     0.299     0.163     0.630     0.001
   2   2 -11   4   0.44554  10058.55  14.57963     0.448     0.363    24.066     0.299     0.163     0.630     0.005
   6   7  -8   4   0.44552  10058.04  14.57900     0.036     0.029    24.061     0.299     0.163     0.630     0.000
   3   5 -10   4   0.44546  10056.63  14.57725     3.151     2.560    24.047     0.299     0.163     0.630     0.033
   2   7  -8   4   0.44533  10053.63  14.57350     0.474     0.386    24.019     0.299     0.163     0.629     0.005
   4   9  -4   4   0.44526  10052.20  14.57172     0.131     0.107    24.005     0.299     0.163     0.629     0.001
   7   4   4   4   0.44520  10050.73  14.56989     3.063     2.495    23.991     0.299     0.163     0.629     0.032
   0   9   4   4   0.44516  10050.00  14.56898     0.377     0.307    23.984     0.299     0.163     0.629     0.004
   8   0   4   2   0.44513  10049.25  14.56805     0.620     0.505    11.988     0.299     0.163     0.629     0.003
   7   6  -9   4   0.44510  10048.42  14.56702     1.244     1.013    23.969     0.299     0.163     0.629     0.013
   2   6  -9   4   0.44482  10042.25  14.55932     1.032     0.837    23.910     0.300     0.163     0.629     0.011
  10   4  -9   4   0.44472  10039.84  14.55633     1.423     1.150    23.887     0.300     0.163     0.629     0.015
   7   8  -3   4   0.44420  10028.26  14.54191     2.007     1.571    23.777     0.300     0.163     0.628     0.021
   6   8  -6   4   0.44413  10026.61  14.53986     0.295     0.229    23.762     0.300     0.163     0.628     0.003
   1   4   9   4   0.44412  10026.30  14.53947     2.075     1.608    23.759     0.300     0.163     0.628     0.021
   4   8   3   4   0.44400  10023.76  14.53631     1.502     1.146    23.735     0.300     0.163     0.628     0.015
   0   8   6   4   0.44391  10021.70  14.53375     0.146     0.110    23.715     0.300     0.163     0.627     0.001
   7   8  -4   4   0.44369  10016.80  14.52764     0.478     0.346    23.669     0.300     0.163     0.627     0.005
   6   0 -12   2   0.44353  10013.08  14.52303     0.146     0.102    11.817     0.300     0.163     0.627     0.001
   3   8   4   4   0.44345  10011.36  14.52088     0.327     0.222    23.617     0.300     0.163     0.627     0.003
   9   5  -9   4   0.44334  10008.71  14.51760     0.141     0.092    23.592     0.301     0.163     0.627     0.001
  12   1  -4   4   0.44329  10007.63  14.51625     0.041     0.026    23.582     0.301     0.163     0.627     0.000
  11   4  -7   4   0.44323  10006.40  14.51473     4.657     2.922    23.571     0.301     0.163     0.627     0.047
   9   4 -10   4   0.44322  10006.12  14.51437     1.614     1.009    23.568     0.301     0.163     0.627     0.016
  10   5  -2   4   0.44315  10004.39  14.51222     0.242     0.149    23.552     0.301     0.163     0.626     0.002
  11   3  -2   4   0.44312  10003.75  14.51142     1.764     1.076    23.546     0.301     0.163     0.626     0.018
PWDR PG3_45611.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   1   1   1   8   2.56372  57873.54 357.60850    14.210    12.954  3828.878     0.052     0.017     3.624   100.000
   2   0   0   6   2.22024  50121.55 269.57583     0.584     0.576  1615.308     0.060     0.020     3.138     1.733
   2   2   0  12   1.56995  35443.34 135.50872     0.598     0.490   807.654     0.085     0.032     2.219     0.888
   3   1   1  24   1.33886  30226.74  98.29413    12.094     9.403   854.378     0.100     0.040     1.893    18.991
   2   2   2   8   1.28186  28940.03  89.97318     0.379     0.418   239.305     0.104     0.043     1.812     0.167
   4   0   0   6   1.11012  25063.09  66.99862     0.364     0.356   100.957     0.120     0.054     1.569     0.068
   3   3   1  24   1.01872  22999.58  56.08824     6.674     6.826   286.370     0.131     0.062     1.440     3.513
   4   2   0  24   0.99292  22417.25  53.18104     0.166     0.303   258.449     0.134     0.064     1.404     0.079
   4   2   2  24   0.90641  20464.12  44.00717     0.251     0.258   179.479     0.147     0.074     1.281     0.083
   3   3   3   8   0.85457  19293.78  38.95871     5.791     4.955    47.270     0.156     0.081     1.208     0.503
   5   1   1  24   0.85457  19293.78  38.95871     5.791     4.955   141.810     0.156     0.081     1.208     1.509
   4   4   0  12   0.78497  17722.47  32.76167     0.166     0.188    50.478     0.170     0.092     1.110     0.015
   5   3   1  48   0.75058  16945.92  29.96973     4.474     3.597   168.783     0.178     0.098     1.061     1.388
   4   4   2  24   0.74008  16708.89  29.15627     0.184     0.160    79.768     0.180     0.100     1.046     0.027
   6   0   0   6   0.74008  16708.89  29.15627     0.184     0.160    19.942     0.180     0.100     1.046     0.007
   6   2   0  24   0.70210  15851.42  26.37437     0.143     0.136    64.612     0.190     0.108     0.992     0.017
   5   3   3  24   0.67717  15288.45  24.69248     3.142     2.611    55.911     0.197     0.113     0.957     0.323
   6   2   2  24   0.66943  15113.71  24.19483     0.127     0.116    53.399     0.199     0.115     0.946     0.012
   4   4   4   8   0.64093  14470.24  22.46463     0.069     0.099    14.957     0.208     0.122     0.906     0.002
   5   5   1  24   0.62179  14038.17  21.39453     2.085     1.895    39.746     0.214     0.127     0.879     0.152
   7   1   1  24   0.62179  14038.17  21.39453     2.085     1.895    39.746     0.214     0.127     0.879     0.152
   6   4   0  24   0.61578  13902.52  21.07382     0.099     0.084    38.232     0.216     0.128     0.870     0.007
   6   4   2  48   0.59338  13396.76  19.94176     0.067     0.072    65.931     0.225     0.134     0.839     0.008
   5   5   3  24   0.57810  13051.69  19.22607     1.767     1.376    29.698     0.230     0.138     0.817     0.096
   7   3   1  48   0.57810  13051.69  19.22607     1.767     1.376    59.397     0.230     0.138     0.817     0.193
   8   0   0   6   0.55506  12531.44  18.23074     0.048     0.052     6.310     0.240     0.144     0.785     0.001
   7   3   3  24   0.54249  12247.64  17.72809     1.055     0.999    23.030     0.246     0.147     0.767     0.045
   6   4   4  24   0.53849  12157.24  17.57363     0.046     0.044    22.357     0.247     0.148     0.761     0.002
   8   2   0  24   0.53849  12157.24  17.57363     0.046     0.044    22.357     0.247     0.148     0.761     0.002
   6   6   0  12   0.52332  11814.67  17.01176     0.030     0.038     9.971     0.255     0.152     0.740     0.001
   8   2   2  24   0.52332  11814.67  17.01176     0.030     0.038    19.942     0.255     0.152     0.740     0.001
   5   5   5   8   0.51274  11575.93  16.64080     0.830     0.725     6.126     0.260     0.154     0.725     0.009
   7   5   1  48   0.51274  11575.93  16.64080     0.830     0.725    36.757     0.260     0.154     0.725     0.056
   6   6   2  24   0.50936  11499.51  16.52539     0.037     0.032    17.898     0.262     0.155     0.720     0.001
   8   4   0  24   0.49646  11208.29  16.09935     0.021     0.027    16.153     0.268     0.157     0.702     0.001
   7   5   3  48   0.48741  11003.83  15.81219     0.608     0.526    30.013     0.273     0.159     0.689     0.034
   9   1   1  24   0.48741  11003.83  15.81219     0.608     0.526    15.006     0.273     0.159     0.689     0.017
   8   4   2  48   0.48450  10938.13  15.72181     0.025     0.023    29.303     0.275     0.159     0.685     0.001
   6   6   4  24   0.47336  10686.60  15.38346     0.019     0.020    13.350     0.281     0.161     0.669     0.000
   9   3   1  48   0.46549  10508.94  15.15095     0.457     0.382    24.968     0.286     0.162     0.658     0.021
   8   4   4  24   0.45321  10231.55  14.79655     0.014     0.014    11.217     0.294     0.163     0.641     0.000
   7   5   5  24   0.44629  10075.30  14.60053     0.375     0.277    10.548     0.299     0.163     0.631     0.007
   7   7   1  24   0.44629  10075.30  14.60053     0.375     0.277    10.548     0.299     0.163     0.631     0.007
   9   3   3  24   0.44629  10075.30  14.60053     0.375     0.277    10.548     0.299     0.163     0.631     0.007
   8   6   0  24   0.44405  10024.79  14.53759     0.016     0.012    10.338     0.300     0.163     0.628     0.000
  10   0   0   6   0.44405  10024.79  14.53759     0.016     0.012     2.584     0.300     0.163     0.628     0.000
PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic-mag_1  Reflection List 
