XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     4454.77757       53.23273569        1.01312834
     4458.33992       55.27210981        1.02877327
     4461.90512       55.58755506        1.03043135
     4465.47318       55.35419968        1.02827586
     4469.04408       55.10253779        1.02653609
     4472.61784       55.73341400        1.03223263
     4476.19446       53.52762854        1.01377220
     4479.77394       53.05223788        1.00896599
     4483.35629       52.04393762        0.99893037
     4486.94149       52.57030639        1.00149060
     4490.52957       52.86328344        1.00197662
     4494.12051       54.10937146        1.01051814
     4497.71433       53.27073704        1.00170662
     4501.31102       52.14698204        0.99074942
     4504.91058       55.67282701        1.01887224
     4508.51302       53.18519345        0.99648357
     4512.11835       52.70778559        0.99049691
     4515.72656       56.16972157        1.01682623
     4519.33765       56.02830826        1.01285807
     4522.95163       55.81170927        1.00833533
     4526.56850       53.91207452        0.99031141
     4530.18826       53.23252355        0.98291110
     4533.81092       53.42411742        0.98277243
     4537.43647       53.95567313        0.98531709
     4541.06493       54.19770246        0.98538468
     4544.69628       55.60163328        0.99517481
     4548.33054       53.60194620        0.97735499
     4551.96771       53.43449781        0.97479687
     4555.60778       55.44248167        0.99010432
     4559.25077       52.41368228        0.96373630
     4562.89666       52.45559098        0.96232825
     4566.54548       53.43506463        0.96874381
     4570.19721       52.69393596        0.96118462
     4573.85186       53.94743651        0.97006195
     4577.50943       53.47410248        0.96484875
     4581.16993       54.21872569        0.97003319
     4584.83336       54.20103553        0.96916227
     4588.49971       55.21199113        0.97645302
     4592.16900       53.80003303        0.96383873
     4595.84122       53.83800665        0.96259055
     4599.51638       52.80099193        0.95287507
     4603.19448       54.77576688        0.96814134
     4606.87552       53.70737918        0.95897964
     4610.55950       52.71844250        0.95034322
     4614.24642       52.79492798        0.94968152
     4617.93630       53.00374582        0.94941316
     4621.62913       54.79312942        0.96165935
     4625.32491       53.80441426        0.95149677
     4629.02364       54.32301494        0.95369359
     4632.72534       53.81717898        0.94789455
     4636.42999       53.90878225        0.94715559
     4640.13761       54.30321496        0.94922481
     4643.84819       52.23917277        0.93192694
     4647.56173       53.24000585        0.93967757
     4651.27825       52.96270923        0.93708325
     4654.99774       54.54219998        0.94894662
     4658.72020       52.89299227        0.93435358
     4662.44564       53.92614147        0.94068275
     4666.17406       53.26431615        0.93326804
     4669.90547       52.43368253        0.92472416
     4673.63985       53.33701235        0.93066502
     4677.37722       54.39150990        0.93809964
     4681.11758       54.53647959        0.93823637
     4684.86093       54.32417719        0.93529852
     4688.60728       53.68859983        0.92872862
     4692.35662       53.63578957        0.92659533
     4696.10896       54.80657335        0.93383044
     4699.86430       53.21597661        0.91907594
     4703.62264       53.63707196        0.92020742
     4707.38399       54.76929895        0.92716226
     4711.14834       53.13938357        0.91257125
     4714.91571       54.72046749        0.92342385
     4718.68609       52.94215246        0.90792270
     4722.45948       53.09097580        0.90785202
     4726.23589       54.80141846        0.92028873
     4730.01532       54.14972007        0.91454336
     4733.79777       53.18191824        0.90632697
     4737.58325       53.23652155        0.90586079
     4741.37176       53.20178073        0.90437320
     4745.16329       54.02517645        0.90930497
     4748.95786       53.92534424        0.90690504
     4752.75546       53.89745279        0.90506839
     4756.55610       53.32273532        0.89897267
     4760.35977       54.62667600        0.90731915
     4764.16649       52.89350221        0.89180023
     4767.97626       54.29769015        0.90079810
     4771.78906       53.46426426        0.89252248
     4775.60492       54.62297743        0.89989694
     4779.42383       56.01299875        0.90923879
     4783.24580       53.72226692        0.89089289
     4787.07082       54.03473225        0.89277104
     4790.89890       52.41108674        0.87932114
     4794.73003       55.60853791        0.90265656
     4798.56424       50.66819834        0.86272518
     4802.40151       54.09049209        0.88766519
     4806.24185       53.56047254        0.88190892
     4810.08526       53.62337352        0.88080912
     4813.93174       53.14420657        0.87577379
     4817.78130       54.25044982        0.88336442
     4821.63393       53.21617113        0.87498697
     4825.48965       53.91907097        0.88007511
     4829.34845       54.52806888        0.88397105
     4833.21034       54.54693612        0.88275483
     4837.07532       53.82860830        0.87545721
     4840.94338       54.24185969        0.87673264
     4844.81454       54.82070178        0.87962444
     4848.68879       54.32020685        0.87498366
     4852.56615       52.92693653        0.86390453
     4856.44660       53.51274534        0.86815095
     4860.33016       53.50185590        0.86787348
     4864.21682       53.24959787        0.86553015
     4868.10659       52.49118160        0.85890457
     4871.99947       52.39383239        0.85702405
     4875.89546       53.43058817        0.86384074
     4879.79457       52.93597553        0.85947120
     4883.69680       52.81359655        0.85817018
     4887.60215       53.58193002        0.86315476
     4891.51062       53.45327465        0.86107915
     4895.42221       53.88362088        0.86335688
     4899.33694       52.95450973        0.85541318
     4903.25479       55.07300028        0.86995951
     4907.17578       53.49572002        0.85638366
     4911.09990       53.98698988        0.85804018
     4915.02717       54.14562981        0.85714182
     4918.95757       54.22824513        0.85602083
     4922.89111       54.14050739        0.85410848
     4926.82780       54.70529761        0.85721247
     4930.76764       54.18270592        0.85212239
