PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  18   1  -3  -4   0.28200   6366.67   7.44549     0.000     0.104     3.843     0.472    -0.241     0.399     0.000
   7  14   0  -4   0.28199   6366.53   7.44523     0.000     0.196     3.843     0.472    -0.241     0.399     0.000
   7   7  10  -4   0.28198   6366.24   7.44466     0.000     0.047     3.842     0.473    -0.241     0.399     0.000
   9  13   0  -4   0.28193   6364.98   7.44224     0.000     0.030     3.839     0.473    -0.241     0.399     0.000
  17   0 -16  -2   0.28192   6364.83   7.44194     0.000     0.394     1.919     0.473    -0.241     0.399     0.000
   1  11 -12  -4   0.28191   6364.74   7.44178     0.000     0.366     3.838     0.473    -0.241     0.399     0.000
   3   7  13  -4   0.28190   6364.52   7.44135     0.000     0.333     3.838     0.473    -0.242     0.398     0.000
   1  10 -13  -4   0.28190   6364.39   7.44109     0.000     0.153     3.838     0.473    -0.242     0.398     0.000
   8  14  -3  -4   0.28189   6364.11   7.44056     0.000     0.042     3.837     0.473    -0.242     0.398     0.000
  15   1   3  -4   0.28183   6362.89   7.43822     0.000     0.119     3.834     0.473    -0.242     0.398     0.000
   5   6 -17  -4   0.28182   6362.65   7.43775     0.000     0.057     3.833     0.473    -0.242     0.398     0.000
   5  14   3  -4   0.28182   6362.62   7.43769     0.000     0.030     3.833     0.473    -0.242     0.398     0.000
   5  12   7  -4   0.28182   6362.53   7.43751     0.000     0.202     3.833     0.473    -0.242     0.398     0.000
   5   8  11  -4   0.28181   6362.40   7.43727     0.000     0.302     3.833     0.473    -0.242     0.398     0.000
   4   9  11  -4   0.28180   6362.12   7.43672     0.000     0.387     3.832     0.473    -0.243     0.398     0.000
   7   5  11  -4   0.28179   6361.85   7.43620     0.000     0.340     3.832     0.473    -0.243     0.398     0.000
  12   4 -18  -4   0.28177   6361.50   7.43553     0.000     0.000     3.831     0.473    -0.243     0.398     0.000
   9  11 -13  -4   0.28168   6359.48   7.43162     0.000     0.248     3.826     0.473    -0.244     0.398     0.000
  11  12  -1  -4   0.28168   6359.40   7.43147     0.000     0.327     3.826     0.473    -0.244     0.398     0.000
  19   0 -12  -2   0.28167   6359.32   7.43131     0.000     0.275     1.913     0.473    -0.244     0.398     0.000
  19   2 -11  -4   0.28166   6358.95   7.43060     0.000     0.299     3.825     0.473    -0.244     0.398     0.000
   8  14  -5  -4   0.28165   6358.79   7.43030     0.000     0.179     3.824     0.473    -0.244     0.398     0.000
  10  12   1  -4   0.28164   6358.60   7.42993     0.000     0.383     3.824     0.473    -0.244     0.398     0.000
   6   4 -18  -4   0.28159   6357.39   7.42759     0.000     0.006     3.821     0.473    -0.244     0.398     0.000
   4  11 -13  -4   0.28157   6357.00   7.42685     0.000     0.289     3.820     0.473    -0.245     0.398     0.000
  14  10  -3  -4   0.28156   6356.78   7.42641     0.000     0.007     3.819     0.473    -0.245     0.398     0.000
   3  14   5  -4   0.28156   6356.70   7.42626     0.000     0.166     3.819     0.473    -0.245     0.398     0.000
  13   8 -15  -4   0.28153   6356.07   7.42503     0.000     0.175     3.818     0.473    -0.245     0.398     0.000
   4  14  -8  -4   0.28150   6355.38   7.42370     0.000     0.000     3.816     0.473    -0.245     0.398     0.000
  11  10   3  -4   0.28144   6353.93   7.42090     0.000     0.001     3.812     0.473    -0.246     0.398     0.000
   1   0  16  -2   0.28143   6353.87   7.42078     0.000     0.395     1.906     0.473    -0.246     0.398     0.000
   7  13 -10  -4   0.28141   6353.28   7.41964     0.000     0.350     3.811     0.473    -0.246     0.398     0.000
   4  15   0  -4   0.28138   6352.68   7.41848     0.000     0.001     3.809     0.474    -0.246     0.398     0.000
  16   0 -17  -2   0.28138   6352.62   7.41836     0.000     0.387     1.905     0.474    -0.246     0.398     0.000
   3  13 -10  -4   0.28134   6351.76   7.41670     0.000     0.338     3.807     0.474    -0.247     0.398     0.000
  17   1 -16  -4   0.28133   6351.48   7.41614     0.000     0.034     3.807     0.474    -0.247     0.398     0.000
  17   7  -6  -4   0.28131   6351.19   7.41560     0.000     0.435     3.806     0.474    -0.247     0.398     0.000
   7  14  -7  -4   0.28127   6350.27   7.41381     0.000     0.055     3.804     0.474    -0.247     0.398     0.000
   2   8 -15  -4   0.28125   6349.81   7.41291     0.000     0.156     3.803     0.474    -0.248     0.398     0.000
   0  14   7  -4   0.28119   6348.42   7.41021     0.000     0.071     3.799     0.474    -0.248     0.397     0.000
  13  11  -3  -4   0.28117   6347.83   7.40908     0.000     0.127     3.798     0.474    -0.248     0.397     0.000
   8   2  11  -4   0.28116   6347.68   7.40879     0.000     0.341     3.797     0.474    -0.248     0.397     0.000
   7   0  12  -2   0.28115   6347.48   7.40840     0.000     0.254     1.899     0.474    -0.249     0.397     0.000
   4  15  -4  -4   0.28115   6347.39   7.40822     0.000     0.001     3.797     0.474    -0.249     0.397     0.000
   0  15   4  -4   0.28112   6346.79   7.40705     0.000     0.001     3.795     0.474    -0.249     0.397     0.000
  17   5 -14  -4   0.28109   6346.12   7.40575     0.000     0.192     3.794     0.474    -0.249     0.397     0.000
  19   1 -12  -4   0.28108   6346.00   7.40552     0.000     0.159     3.793     0.474    -0.249     0.397     0.000
  10   0 -19  -2   0.28106   6345.53   7.40460     0.000     0.085     1.896     0.474    -0.249     0.397     0.000
  10  11   3  -4   0.28105   6345.23   7.40402     0.000     0.172     3.792     0.474    -0.249     0.397     0.000
  11   7   6  -4   0.28103   6344.84   7.40326     0.000     0.427     3.791     0.474    -0.250     0.397     0.000
   9   0 -19  -2   0.28103   6344.81   7.40321     0.000     0.090     1.895     0.474    -0.250     0.397     0.000
   5  14  -8  -4   0.28101   6344.41   7.40244     0.000     0.123     3.790     0.474    -0.250     0.397     0.000
  12  12  -4  -4   0.28100   6343.99   7.40162     0.000     0.000     3.789     0.474    -0.250     0.397     0.000
  18   5  -6  -4   0.28099   6343.80   7.40125     0.000     0.001     3.788     0.474    -0.250     0.397     0.000
   3  14  -8  -4   0.28099   6343.81   7.40126     0.000     0.114     3.788     0.474    -0.250     0.397     0.000
  16   4 -16  -4   0.28095   6342.97   7.39964     0.000     0.027     3.786     0.474    -0.250     0.397     0.000
   1   0 -17  -2   0.28095   6342.97   7.39963     0.000     0.311     1.893     0.474    -0.250     0.397     0.000
   6  12 -12  -4   0.28094   6342.82   7.39935     0.000     0.000     3.786     0.474    -0.250     0.397     0.000
  14   2 -18  -4   0.28091   6342.13   7.39800     0.000     0.043     3.784     0.474    -0.251     0.397     0.000
  13   7 -16  -4   0.28090   6341.79   7.39733     0.000     0.368     3.783     0.474    -0.251     0.397     0.000
   9   5 -18  -4   0.28087   6341.17   7.39614     0.000     0.000     3.782     0.474    -0.251     0.397     0.000
   8  12   4  -4   0.28086   6340.97   7.39575     0.000     0.008     3.781     0.474    -0.251     0.397     0.000
   1   1  16  -4   0.28084   6340.59   7.39500     0.000     0.023     3.781     0.474    -0.251     0.397     0.000
  18   4 -13  -4   0.28084   6340.39   7.39462     0.000     0.256     3.780     0.474    -0.251     0.397     0.000
  16   1 -17  -4   0.28079   6339.34   7.39258     0.000     0.027     3.778     0.475    -0.252     0.397     0.000
   9  13  -9  -4   0.28074   6338.19   7.39033     0.000     0.012     3.775     0.475    -0.252     0.397     0.000
  15   7   0  -4   0.28073   6338.09   7.39013     0.000     0.078     3.775     0.475    -0.252     0.397     0.000
  19   2  -7  -4   0.28071   6337.54   7.38906     0.000     0.001     3.773     0.475    -0.253     0.397     0.000
  12   5   6  -4   0.28069   6337.01   7.38804     0.000     0.034     3.772     0.475    -0.253     0.397     0.000
   3   7 -16  -4   0.28063   6335.76   7.38559     0.000     0.349     3.769     0.475    -0.253     0.397     0.000
   3   5  14  -4   0.28062   6335.56   7.38520     0.000     0.205     3.769     0.475    -0.253     0.397     0.000
   4   2 -18  -4   0.28061   6335.35   7.38479     0.000     0.100     3.768     0.475    -0.254     0.397     0.000
   0  13   9  -4   0.28060   6335.14   7.38438     0.000     0.007     3.768     0.475    -0.254     0.397     0.000
   7   1  12  -4   0.28056   6334.24   7.38262     0.000     0.169     3.765     0.475    -0.254     0.397     0.000
   0   4  16  -4   0.28052   6333.33   7.38085     0.000     0.101     3.763     0.475    -0.254     0.397     0.000
  10   1 -19  -4   0.28048   6332.30   7.37883     0.000     0.311     3.761     0.475    -0.255     0.396     0.000
   7  12 -12  -4   0.28047   6332.07   7.37840     0.000     0.123     3.760     0.475    -0.255     0.396     0.000
   8  14  -2  -4   0.28046   6331.87   7.37800     0.000     0.000     3.760     0.475    -0.255     0.396     0.000
  11   9 -15  -4   0.28045   6331.76   7.37779     0.000     0.320     3.760     0.475    -0.255     0.396     0.000
   9   1 -19  -4   0.28045   6331.58   7.37744     0.000     0.259     3.759     0.475    -0.255     0.396     0.000
   5  12 -12  -4   0.28043   6331.17   7.37664     0.000     0.109     3.758     0.475    -0.255     0.396     0.000
  16   6  -1  -4   0.28042   6330.96   7.37622     0.000     0.001     3.758     0.475    -0.255     0.396     0.000
   6  14   2  -4   0.28041   6330.82   7.37595     0.000     0.004     3.757     0.475    -0.255     0.396     0.000
  10   5 -18  -4   0.28041   6330.65   7.37563     0.000     0.012     3.757     0.475    -0.255     0.396     0.000
  14   9 -13  -4   0.28040   6330.51   7.37534     0.000     0.026     3.757     0.475    -0.256     0.396     0.000
  10  13  -2  -4   0.28040   6330.50   7.37532     0.000     0.002     3.757     0.475    -0.256     0.396     0.000
  15   6   1  -4   0.28037   6329.80   7.37395     0.000     0.001     3.755     0.475    -0.256     0.396     0.000
   1   1 -17  -4   0.28037   6329.76   7.37387     0.000     0.020     3.755     0.475    -0.256     0.396     0.000
  17   3  -1  -4   0.28035   6329.47   7.37331     0.000     0.122     3.754     0.475    -0.256     0.396     0.000
  12   2   7  -4   0.28035   6329.38   7.37314     0.000     0.001     3.754     0.475    -0.256     0.396     0.000
   8   5 -18  -4   0.28035   6329.30   7.37299     0.000     0.035     3.754     0.475    -0.256     0.396     0.000
   5   4  13  -4   0.28034   6329.15   7.37268     0.000     0.211     3.753     0.475    -0.256     0.396     0.000
   8  13   2  -4   0.28034   6329.14   7.37267     0.000     0.011     3.753     0.475    -0.256     0.396     0.000
  19   3  -9  -4   0.28030   6328.38   7.37118     0.000     0.087     3.752     0.475    -0.256     0.396     0.000
  16   3   1  -4   0.28030   6328.23   7.37089     0.000     0.098     3.751     0.475    -0.257     0.396     0.000
  12  12  -8  -4   0.28030   6328.23   7.37088     0.000     0.002     3.751     0.475    -0.257     0.396     0.000
   4   9 -15  -4   0.28028   6327.82   7.37009     0.000     0.327     3.750     0.475    -0.257     0.396     0.000
   9   7 -17  -4   0.28027   6327.65   7.36974     0.000     0.279     3.750     0.475    -0.257     0.396     0.000
  19   0  -6  -2   0.28026   6327.27   7.36901     0.000     0.305     1.874     0.475    -0.257     0.396     0.000
   8   7 -17  -4   0.28024   6327.01   7.36850     0.000     0.295     3.748     0.475    -0.257     0.396     0.000
  18   2  -3  -4   0.28024   6326.83   7.36815     0.000     0.314     3.748     0.475    -0.257     0.396     0.000
  16   8  -4  -4   0.28023   6326.80   7.36809     0.000     0.005     3.748     0.475    -0.257     0.396     0.000
  11  12 -10  -4   0.28023   6326.78   7.36805     0.000     0.409     3.748     0.475    -0.257     0.396     0.000
  11   0 -19  -2   0.28010   6323.86   7.36234     0.000     0.350     1.870     0.476    -0.258     0.396     0.000
   4  12   8  -4   0.28009   6323.44   7.36150     0.000     0.039     3.740     0.476    -0.259     0.396     0.000
  17   7 -11  -4   0.28008   6323.27   7.36116     0.000     0.125     3.739     0.476    -0.259     0.396     0.000
   1   9  13  -4   0.28008   6323.20   7.36104     0.000     0.023     3.739     0.476    -0.259     0.396     0.000
  15   2   3  -4   0.28007   6323.13   7.36089     0.000     0.234     3.739     0.476    -0.259     0.396     0.000
  18   3 -14  -4   0.28006   6322.95   7.36054     0.000     0.001     3.739     0.476    -0.259     0.396     0.000
  12   8   4  -4   0.28005   6322.61   7.35988     0.000     0.036     3.738     0.476    -0.259     0.396     0.000
   1  12  10  -4   0.28003   6322.29   7.35925     0.000     0.410     3.737     0.476    -0.259     0.396     0.000
  19   3 -10  -4   0.28003   6322.17   7.35902     0.000     0.422     3.737     0.476    -0.259     0.396     0.000
  17   6 -13  -4   0.28002   6322.00   7.35869     0.000     0.323     3.736     0.476    -0.259     0.396     0.000
   8   0 -19  -2   0.28001   6321.73   7.35816     0.000     0.389     1.868     0.476    -0.259     0.396     0.000
  11   8 -16  -4   0.28000   6321.57   7.35784     0.000     0.406     3.735     0.476    -0.259     0.396     0.000
   8  14  -6  -4   0.28000   6321.41   7.35752     0.000     0.002     3.735     0.476    -0.259     0.396     0.000
  17   4 -15  -4   0.27997   6320.74   7.35620     0.000     0.009     3.733     0.476    -0.260     0.396     0.000
  13   9 -14  -4   0.27996   6320.68   7.35608     0.000     0.016     3.733     0.476    -0.260     0.396     0.000
  13   0   6  -2   0.27994   6320.09   7.35493     0.000     0.294     1.866     0.476    -0.260     0.396     0.000
  14  10 -11  -4   0.27993   6319.96   7.35467     0.000     0.214     3.732     0.476    -0.260     0.396     0.000
   2  14   6  -4   0.27990   6319.17   7.35312     0.000     0.018     3.730     0.476    -0.260     0.396     0.000
  10  12 -11  -4   0.27990   6319.14   7.35307     0.000     0.402     3.730     0.476    -0.260     0.396     0.000
  10   3   9  -4   0.27987   6318.62   7.35204     0.000     0.131     3.728     0.476    -0.261     0.396     0.000
  13  11 -10  -4   0.27984   6318.00   7.35082     0.000     0.391     3.727     0.476    -0.261     0.396     0.000
   5  15  -2  -4   0.27985   6318.02   7.35086     0.000     0.274     3.727     0.476    -0.261     0.396     0.000
   5   8 -16  -4   0.27984   6317.99   7.35080     0.000     0.406     3.727     0.476    -0.261     0.396     0.000
   3  15   2  -4   0.27982   6317.42   7.34969     0.000     0.276     3.726     0.476    -0.261     0.396     0.000
  15   9  -3  -4   0.27979   6316.82   7.34852     0.000     0.087     3.724     0.476    -0.261     0.396     0.000
   5  15  -3  -4   0.27977   6316.39   7.34766     0.000     0.323     3.723     0.476    -0.261     0.395     0.000
   2  15   3  -4   0.27974   6315.61   7.34612     0.000     0.346     3.721     0.476    -0.262     0.395     0.000
   1  12 -11  -4   0.27973   6315.45   7.34581     0.000     0.347     3.721     0.476    -0.262     0.395     0.000
   1   9 -14  -4   0.27969   6314.41   7.34377     0.000     0.009     3.719     0.476    -0.262     0.395     0.000
  19   1  -6  -4   0.27967   6314.16   7.34327     0.000     0.126     3.718     0.476    -0.262     0.395     0.000
   6   7  11  -4   0.27966   6313.82   7.34262     0.000     0.167     3.717     0.476    -0.263     0.395     0.000
  12   9   3  -4   0.27966   6313.81   7.34258     0.000     0.066     3.717     0.476    -0.263     0.395     0.000
   3  10  11  -4   0.27962   6312.99   7.34097     0.000     0.185     3.715     0.477    -0.263     0.395     0.000
  14   5 -17  -4   0.27959   6312.19   7.33939     0.000     0.226     3.713     0.477    -0.263     0.395     0.000
   3  11  10  -4   0.27958   6312.04   7.33909     0.000     0.379     3.713     0.477    -0.263     0.395     0.000
  17   2 -16  -4   0.27958   6311.92   7.33887     0.000     0.378     3.713     0.477    -0.263     0.395     0.000
   4   6  13  -4   0.27957   6311.83   7.33868     0.000     0.355     3.712     0.477    -0.263     0.395     0.000
   9   3  10  -4   0.27957   6311.73   7.33849     0.000     0.410     3.712     0.477    -0.263     0.395     0.000
  19   3  -8  -4   0.27956   6311.62   7.33828     0.000     0.080     3.712     0.477    -0.264     0.395     0.000
   4   3  14  -4   0.27956   6311.46   7.33796     0.000     0.000     3.712     0.477    -0.264     0.395     0.000
   6  14  -8  -4   0.27955   6311.26   7.33756     0.000     0.008     3.711     0.477    -0.264     0.395     0.000
  10  13  -8  -4   0.27953   6310.93   7.33692     0.000     0.005     3.710     0.477    -0.264     0.395     0.000
  11   1 -19  -4   0.27952   6310.77   7.33660     0.000     0.002     3.710     0.477    -0.264     0.395     0.000
   3  15  -5  -4   0.27952   6310.60   7.33626     0.000     0.288     3.710     0.477    -0.264     0.395     0.000
   2  15  -5  -4   0.27951   6310.41   7.33589     0.000     0.313     3.709     0.477    -0.264     0.395     0.000
   2   4  15  -4   0.27950   6310.12   7.33531     0.000     0.024     3.708     0.477    -0.264     0.395     0.000
   2  14  -8  -4   0.27949   6310.07   7.33521     0.000     0.018     3.708     0.477    -0.264     0.395     0.000
  18   0 -15  -2   0.27944   6308.90   7.33292     0.000     0.359     1.853     0.477    -0.265     0.395     0.000
   8   1 -19  -4   0.27943   6308.65   7.33242     0.000     0.000     3.705     0.477    -0.265     0.395     0.000
  18   5 -12  -4   0.27942   6308.50   7.33212     0.000     0.005     3.705     0.477    -0.265     0.395     0.000
  16   5   0  -4   0.27942   6308.30   7.33173     0.000     0.019     3.704     0.477    -0.265     0.395     0.000
   2  13   8  -4   0.27937   6307.37   7.32989     0.000     0.029     3.702     0.477    -0.265     0.395     0.000
  13   1   6  -4   0.27936   6307.02   7.32920     0.000     0.131     3.701     0.477    -0.265     0.395     0.000
  19   2 -12  -4   0.27934   6306.55   7.32827     0.000     0.264     3.700     0.477    -0.266     0.395     0.000
  10   7 -17  -4   0.27932   6306.09   7.32737     0.000     0.002     3.699     0.477    -0.266     0.395     0.000
   3   5 -17  -4   0.27928   6305.24   7.32569     0.000     0.192     3.697     0.477    -0.266     0.395     0.000
  16   7  -2  -4   0.27925   6304.48   7.32418     0.000     0.007     3.695     0.477    -0.267     0.395     0.000
   7   7 -17  -4   0.27923   6304.20   7.32363     0.000     0.000     3.695     0.477    -0.267     0.395     0.000
  11   3   8  -4   0.27917   6302.72   7.32070     0.000     0.071     3.691     0.477    -0.267     0.395     0.000
  14   7   2  -4   0.27915   6302.26   7.31979     0.000     0.018     3.690     0.477    -0.268     0.395     0.000
   1   2  16  -4   0.27910   6301.24   7.31777     0.000     0.380     3.688     0.477    -0.268     0.395     0.000
  16   2 -17  -4   0.27905   6300.01   7.31535     0.000     0.372     3.685     0.477    -0.268     0.394     0.000
   8  12 -12  -4   0.27901   6299.26   7.31385     0.000     0.019     3.683     0.478    -0.269     0.394     0.000
  11   5 -18  -4   0.27896   6298.08   7.31152     0.000     0.328     3.680     0.478    -0.269     0.394     0.000
   8  13 -10  -4   0.27896   6297.95   7.31127     0.000     0.016     3.680     0.478    -0.269     0.394     0.000
   6   5  12  -4   0.27895   6297.83   7.31103     0.000     0.060     3.680     0.478    -0.269     0.394     0.000
  15   4 -17  -4   0.27894   6297.61   7.31059     0.000     0.025     3.679     0.478    -0.270     0.394     0.000
   4  12 -12  -4   0.27894   6297.48   7.31034     0.000     0.037     3.679     0.478    -0.270     0.394     0.000
   3   0  15  -2   0.27893   6297.24   7.30985     0.000     0.276     1.839     0.478    -0.270     0.394     0.000
  15   8  -1  -4   0.27892   6297.20   7.30978     0.000     0.275     3.678     0.478    -0.270     0.394     0.000
   5  15  -1  -4   0.27891   6296.83   7.30904     0.000     0.010     3.677     0.478    -0.270     0.394     0.000
   4  15   1  -4   0.27889   6296.49   7.30838     0.000     0.008     3.676     0.478    -0.270     0.394     0.000
  14   8   1  -4   0.27888   6296.13   7.30765     0.000     0.275     3.676     0.478    -0.270     0.394     0.000
  18   1 -15  -4   0.27887   6295.90   7.30720     0.000     0.047     3.675     0.478    -0.270     0.394     0.000
   2  13 -10  -4   0.27886   6295.74   7.30688     0.000     0.031     3.675     0.478    -0.270     0.394     0.000
   7   5 -18  -4   0.27884   6295.42   7.30625     0.000     0.307     3.674     0.478    -0.270     0.394     0.000
   7   2  12  -4   0.27883   6295.00   7.30542     0.000     0.244     3.673     0.478    -0.271     0.394     0.000
  12  11   0  -4   0.27878   6294.07   7.30357     0.000     0.009     3.671     0.478    -0.271     0.394     0.000
  19   3 -11  -4   0.27875   6293.20   7.30184     0.000     0.091     3.669     0.478    -0.271     0.394     0.000
  10   2 -19  -4   0.27874   6293.10   7.30164     0.000     0.081     3.669     0.478    -0.271     0.394     0.000
  10  11 -13  -4   0.27874   6293.10   7.30165     0.000     0.340     3.669     0.478    -0.271     0.394     0.000
  11  10 -14  -4   0.27873   6292.89   7.30123     0.000     0.153     3.668     0.478    -0.272     0.394     0.000
   9   2 -19  -4   0.27871   6292.40   7.30024     0.000     0.086     3.667     0.478    -0.272     0.394     0.000
   5  15  -4  -4   0.27869   6292.00   7.29945     0.000     0.004     3.666     0.478    -0.272     0.394     0.000
  13  10   0  -4   0.27868   6291.69   7.29884     0.000     0.259     3.665     0.478    -0.272     0.394     0.000
   1  15   4  -4   0.27865   6291.11   7.29769     0.000     0.003     3.664     0.478    -0.272     0.394     0.000
   1   2 -17  -4   0.27863   6290.60   7.29668     0.000     0.299     3.663     0.478    -0.273     0.394     0.000
  12  12  -3  -4   0.27863   6290.60   7.29668     0.000     0.364     3.663     0.478    -0.273     0.394     0.000
  18   4  -4  -4   0.27861   6290.04   7.29556     0.000     0.001     3.661     0.478    -0.273     0.394     0.000
   3  11 -13  -4   0.27859   6289.75   7.29499     0.000     0.290     3.661     0.478    -0.273     0.394     0.000
   2   4 -17  -4   0.27858   6289.46   7.29441     0.000     0.044     3.660     0.478    -0.273     0.394     0.000
   3  10 -14  -4   0.27855   6288.77   7.29303     0.000     0.135     3.658     0.478    -0.273     0.394     0.000
   4  15  -5  -4   0.27855   6288.77   7.29304     0.000     0.001     3.658     0.478    -0.273     0.394     0.000
   9  12   3  -4   0.27853   6288.29   7.29207     0.000     0.304     3.657     0.478    -0.274     0.394     0.000
   1  15  -5  -4   0.27853   6288.22   7.29194     0.000     0.001     3.657     0.478    -0.274     0.394     0.000
  17   7  -5  -4   0.27851   6287.91   7.29132     0.000     0.084     3.656     0.478    -0.274     0.394     0.000
  18   6  -9  -4   0.27840   6285.39   7.28630     0.000     0.334     3.651     0.479    -0.275     0.394     0.000
  16   8 -12  -4   0.27840   6285.36   7.28625     0.000     0.005     3.651     0.479    -0.275     0.394     0.000
  14   4   4  -4   0.27840   6285.33   7.28619     0.000     0.005     3.650     0.479    -0.275     0.394     0.000
  13   4 -18  -4   0.27835   6284.30   7.28413     0.000     0.152     3.648     0.479    -0.275     0.393     0.000
   3   1  15  -4   0.27835   6284.31   7.28414     0.000     0.040     3.648     0.479    -0.275     0.393     0.000
  19   0 -13  -2   0.27835   6284.22   7.28398     0.000     0.001     1.824     0.479    -0.275     0.393     0.000
  12   7   5  -4   0.27828   6282.58   7.28071     0.000     0.128     3.644     0.479    -0.276     0.393     0.000
   8   3  11  -4   0.27826   6282.28   7.28011     0.000     0.058     3.643     0.479    -0.276     0.393     0.000
  12   0 -19  -2   0.27818   6280.50   7.27655     0.000     0.133     1.820     0.479    -0.277     0.393     0.000
  18   6  -8  -4   0.27816   6279.88   7.27531     0.000     0.000     3.638     0.479    -0.277     0.393     0.000
   5   4 -18  -4   0.27812   6279.02   7.27359     0.000     0.128     3.636     0.479    -0.278     0.393     0.000
  13   6 -17  -4   0.27811   6278.82   7.27320     0.000     0.341     3.635     0.479    -0.278     0.393     0.000
  15  10  -7  -4   0.27807   6278.04   7.27164     0.000     0.246     3.634     0.479    -0.278     0.393     0.000
   8  14  -1  -4   0.27805   6277.51   7.27057     0.000     0.382     3.632     0.479    -0.278     0.393     0.000
   7   0 -19  -2   0.27803   6277.02   7.26960     0.000     0.101     1.816     0.479    -0.278     0.393     0.000
   7  14   1  -4   0.27803   6276.96   7.26948     0.000     0.333     3.631     0.479    -0.279     0.393     0.000
  14   3 -18  -4   0.27802   6276.90   7.26935     0.000     0.012     3.631     0.479    -0.279     0.393     0.000
   4   8  12  -4   0.27801   6276.56   7.26869     0.000     0.020     3.630     0.479    -0.279     0.393     0.000
   9   6   9  -4   0.27801   6276.48   7.26852     0.000     0.253     3.630     0.479    -0.279     0.393     0.000
  19   2  -6  -4   0.27795   6275.29   7.26614     0.000     0.293     3.627     0.479    -0.279     0.393     0.000
  17   5  -2  -4   0.27795   6275.23   7.26603     0.000     0.125     3.627     0.479    -0.279     0.393     0.000
  15   0 -18  -2   0.27787   6273.43   7.26242     0.000     0.377     1.811     0.480    -0.280     0.393     0.000
  15   9 -12  -4   0.27787   6273.35   7.26225     0.000     0.031     3.623     0.480    -0.280     0.393     0.000
  15  10  -8  -4   0.27786   6273.25   7.26206     0.000     0.015     3.623     0.480    -0.280     0.393     0.000
   4   6 -17  -4   0.27786   6273.23   7.26201     0.000     0.372     3.622     0.480    -0.280     0.393     0.000
  15   5   2  -4   0.27785   6272.89   7.26134     0.000     0.126     3.622     0.480    -0.280     0.393     0.000
  19   3  -7  -4   0.27783   6272.45   7.26044     0.000     0.362     3.621     0.480    -0.280     0.393     0.000
   6   0  13  -2   0.27782   6272.32   7.26020     0.000     0.009     1.810     0.480    -0.281     0.393     0.000
   8  10   7  -4   0.27781   6272.16   7.25986     0.000     0.228     3.620     0.480    -0.281     0.393     0.000
  11   2 -19  -4   0.27781   6271.97   7.25948     0.000     0.336     3.620     0.480    -0.281     0.393     0.000
  10   6   8  -4   0.27779   6271.69   7.25893     0.000     0.060     3.619     0.480    -0.281     0.393     0.000
  19   1 -13  -4   0.27778   6271.37   7.25829     0.000     0.368     3.618     0.480    -0.281     0.393     0.000
   4   3 -18  -4   0.27773   6270.32   7.25619     0.000     0.003     3.616     0.480    -0.281     0.393     0.000
  17   0   0  -2   0.27772   6270.02   7.25557     0.000     0.000     1.808     0.480    -0.282     0.393     0.000
   8   2 -19  -4   0.27771   6269.89   7.25531     0.000     0.374     3.615     0.480    -0.282     0.393     0.000
  18   5  -5  -4   0.27771   6269.82   7.25518     0.000     0.399     3.615     0.480    -0.282     0.393     0.000
  18   6 -10  -4   0.27765   6268.40   7.25233     0.000     0.001     3.611     0.480    -0.282     0.392     0.000
  13   2   6  -4   0.27764   6268.28   7.25210     0.000     0.283     3.611     0.480    -0.282     0.392     0.000
  12   1 -19  -4   0.27762   6267.67   7.25087     0.000     0.247     3.610     0.480    -0.283     0.392     0.000
  12  12  -9  -4   0.27761   6267.59   7.25071     0.000     0.375     3.609     0.480    -0.283     0.392     0.000
  16   9  -8  -4   0.27760   6267.28   7.25008     0.000     0.000     3.609     0.480    -0.283     0.392     0.000
   7  10   8  -4   0.27758   6266.84   7.24919     0.000     0.019     3.608     0.480    -0.283     0.392     0.000
   3   0 -18  -2   0.27752   6265.56   7.24663     0.000     0.378     1.802     0.480    -0.284     0.392     0.000
   3   9  12  -4   0.27752   6265.47   7.24646     0.000     0.023     3.605     0.480    -0.284     0.392     0.000
  15   7 -15  -4   0.27752   6265.40   7.24631     0.000     0.030     3.604     0.480    -0.284     0.392     0.000
  12   3   7  -4   0.27748   6264.54   7.24458     0.000     0.382     3.602     0.480    -0.284     0.392     0.000
   7   1 -19  -4   0.27746   6264.22   7.24393     0.000     0.223     3.602     0.480    -0.284     0.392     0.000
  13   5   5  -4   0.27746   6264.18   7.24385     0.000     0.328     3.602     0.480    -0.284     0.392     0.000
  17   6  -3  -4   0.27743   6263.44   7.24236     0.000     0.001     3.600     0.480    -0.284     0.392     0.000
  11   7 -17  -4   0.27741   6263.02   7.24152     0.000     0.222     3.599     0.480    -0.285     0.392     0.000
   3  12   9  -4   0.27739   6262.68   7.24084     0.000     0.315     3.598     0.480    -0.285     0.392     0.000
   8  14  -7  -4   0.27737   6262.23   7.23994     0.000     0.389     3.597     0.480    -0.285     0.392     0.000
  18   3  -3  -4   0.27737   6262.07   7.23961     0.000     0.096     3.597     0.480    -0.285     0.392     0.000
  16   9  -7  -4   0.27733   6261.18   7.23783     0.000     0.391     3.595     0.480    -0.285     0.392     0.000
  13  11  -2  -4   0.27732   6260.94   7.23733     0.000     0.049     3.594     0.480    -0.286     0.392     0.000
