PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   1   0 -13   2   0.37063   8367.78  39.50857     0.486     0.500     6.020     0.360     0.117     0.524     0.080
  14   3  -5   4   0.37052   8365.35  14.20478     0.570     0.592    12.025     0.360     0.117     0.524     0.187
   9   3   5   4   0.37049   8364.62  18.95066     0.553     0.570    12.021     0.360     0.117     0.524     0.181
  12   5  -1   4   0.37035   8361.58  14.93269     0.667     0.682    12.004     0.360     0.117     0.524     0.218
  11   5   1   4   0.37035   8361.44  15.68343     0.523     0.535    12.003     0.360     0.117     0.524     0.171
   6  10  -7   4   0.37033   8361.13  14.67759     0.729     0.744    12.001     0.360     0.117     0.523     0.238
   1  10  -7   4   0.37032   8360.91  15.79721     0.467     0.476    12.000     0.360     0.117     0.523     0.153
   3  11  -5   4   0.37029   8360.10  14.52123     1.417     1.441    11.995     0.360     0.117     0.523     0.463
   2  11  -5   4   0.37028   8360.07  14.65707     1.237     1.258    11.995     0.360     0.117     0.523     0.404
   8   8 -10   4   0.37022   8358.57  15.54891     0.155     0.157    11.986     0.360     0.116     0.523     0.051
   2   8 -10   4   0.37020   8358.19  18.36013     0.077     0.078    11.984     0.360     0.116     0.523     0.025
  13   1 -12   4   0.37021   8358.47  15.31818     0.846     0.856    11.986     0.360     0.116     0.523     0.276
   1   1  12   4   0.37017   8357.41  38.32927     0.911     0.924    11.980     0.360     0.116     0.523     0.298
   9   9  -2   4   0.37014   8356.76  14.27025     1.666     1.674    11.976     0.360     0.116     0.523     0.544
   7   9   2   4   0.37013   8356.56  15.16742     1.613     1.621    11.975     0.360     0.116     0.523     0.526
  11   3 -13   4   0.36995   8352.59  16.68039     0.163     0.162    11.952     0.360     0.116     0.523     0.053
  12   4   0   4   0.36995   8352.62  15.36878     0.013     0.013    11.952     0.360     0.116     0.523     0.004
   2   3 -13   4   0.36992   8351.86  30.74947     0.002     0.002    11.948     0.360     0.116     0.523     0.001
  13   5  -4   4   0.36983   8349.77  14.24853     1.784     1.760    11.936     0.360     0.116     0.523     0.580
   9   5   4   4   0.36980   8349.21  17.41312     1.650     1.632    11.933     0.360     0.116     0.523     0.537
  10   4 -13   4   0.36965   8345.80  17.15524     0.095     0.094    11.913     0.360     0.116     0.523     0.031
   3   4 -13   4   0.36963   8345.23  26.38823     0.395     0.392    11.910     0.360     0.116     0.523     0.128
  10   1 -14   4   0.36949   8342.23  18.48732     0.264     0.259    11.893     0.361     0.116     0.522     0.086
  14   0  -3   2   0.36952   8342.70  14.55403     0.014     0.013     5.948     0.361     0.116     0.522     0.002
   4   1 -14   4   0.36947   8341.70  30.88681     0.630     0.625    11.890     0.361     0.115     0.522     0.204
  11   0   3   2   0.36949   8342.23  17.35345     0.005     0.005     5.946     0.361     0.116     0.522     0.001
  11   7  -9   4   0.36943   8340.75  14.51689     1.792     1.741    11.884     0.361     0.115     0.522     0.581
   2   7   9   4   0.36940   8340.01  20.08384     1.449     1.421    11.880     0.361     0.115     0.522     0.469
  12   1 -13   4   0.36933   8338.41  16.22013     0.739     0.720    11.871     0.361     0.115     0.522     0.239
   1   1 -13   4   0.36929   8337.51  38.23699     1.041     1.038    11.866     0.361     0.115     0.522     0.337
  11   6   0   4   0.36927   8337.14  15.09825     0.064     0.062    11.864     0.361     0.115     0.522     0.021
   7   3 -14   4   0.36898   8330.69  21.80855     0.006     0.006    11.827     0.361     0.115     0.522     0.002
   8   5 -13   4   0.36894   8329.77  18.38725     0.090     0.089    11.822     0.361     0.115     0.522     0.029
   5   5 -13   4   0.36893   8329.52  21.70093     0.009     0.009    11.820     0.361     0.115     0.522     0.003
  14   2 -10   4   0.36889   8328.69  14.38307     0.150     0.149    11.816     0.361     0.115     0.521     0.048
   4   2  10   4   0.36885   8327.56  29.32552     0.002     0.002    11.809     0.361     0.115     0.521     0.001
   5  11  -1   4   0.36887   8328.15  14.10284     0.063     0.063    11.813     0.361     0.115     0.521     0.020
   4  11   1   4   0.36887   8328.09  14.32393     0.029     0.029    11.812     0.361     0.115     0.521     0.009
   9   6 -12   4   0.36872   8324.73  16.57041     1.621     1.618    11.793     0.361     0.114     0.521     0.521
   3   6 -12   4   0.36870   8324.28  21.56728     1.567     1.566    11.791     0.361     0.114     0.521     0.504
   9   9  -7   4   0.36856   8321.05  14.25346     0.843     0.845    11.772     0.362     0.114     0.521     0.270
   2   9   7   4   0.36854   8320.57  16.88188     1.186     1.191    11.770     0.362     0.114     0.521     0.380
  14   3  -9   4   0.36855   8320.84  14.18411     1.748     1.754    11.771     0.362     0.114     0.521     0.561
   5   3   9   4   0.36850   8319.77  25.32080     1.429     1.436    11.765     0.362     0.114     0.521     0.458
   5  11  -4   4   0.36835   8316.31  14.09733     0.020     0.021    11.746     0.362     0.114     0.521     0.007
   1  11   4   4   0.36834   8316.16  14.71904     0.009     0.010    11.745     0.362     0.114     0.521     0.003
  14   1  -3   4   0.36819   8312.71  14.49760     1.699     1.736    11.725     0.362     0.114     0.520     0.543
  11   1   3   4   0.36817   8312.24  17.25232     1.562     1.590    11.723     0.362     0.114     0.520     0.499
   4  11  -5   4   0.36803   8309.18  14.31484     0.024     0.024    11.705     0.362     0.114     0.520     0.008
   1  11  -5   4   0.36803   8309.09  14.71544     0.000     0.000    11.705     0.362     0.114     0.520     0.000
   9   7 -11   4   0.36802   8308.91  15.74788     1.582     1.614    11.704     0.362     0.114     0.520     0.504
   2   7 -11   4   0.36800   8308.44  20.05414     1.218     1.236    11.701     0.362     0.113     0.520     0.389
   8   3 -14   4   0.36787   8305.46  20.25679     0.385     0.389    11.684     0.362     0.113     0.520     0.123
   6   3 -14   4   0.36786   8305.28  23.46900     0.006     0.006    11.684     0.362     0.113     0.520     0.002
  13   5  -9   4   0.36756   8298.46  14.22423     0.608     0.601    11.645     0.363     0.113     0.520     0.193
   4   5   9   4   0.36751   8297.51  22.76855     1.059     1.052    11.640     0.363     0.113     0.520     0.336
   7   9  -9   4   0.36744   8295.73  15.13505     1.015     0.998    11.630     0.363     0.113     0.519     0.322
   2   9  -9   4   0.36742   8295.45  16.86523     1.396     1.374    11.628     0.363     0.113     0.519     0.442
  13   4  -2   4   0.36646   8273.77  14.57564     1.580     1.531    11.507     0.364     0.111     0.518     0.496
  11   4   2   4   0.36645   8273.48  16.16526     1.545     1.501    11.506     0.364     0.111     0.518     0.485
  13   2 -12   4   0.36625   8268.95  15.11974     0.865     0.844    11.480     0.364     0.111     0.518     0.271
   1   2  12   4   0.36620   8267.92  35.12480     0.587     0.584    11.475     0.364     0.111     0.518     0.184
  12   5 -11   4   0.36617   8267.19  14.88360     1.736     1.699    11.471     0.364     0.111     0.518     0.543
   1   5  11   4   0.36613   8266.32  25.06263     1.332     1.319    11.466     0.364     0.111     0.518     0.416
   8  10  -4   4   0.36589   8260.91  13.92506     0.113     0.113    11.436     0.364     0.110     0.517     0.035
   4  10   4   4   0.36588   8260.61  15.22384     0.059     0.059    11.434     0.364     0.110     0.517     0.019
  10   8  -1   4   0.36584   8259.78  14.41411     0.075     0.075    11.430     0.364     0.110     0.517     0.023
   9   8   1   4   0.36584   8259.66  14.94606     0.040     0.040    11.429     0.364     0.110     0.517     0.012
  12   6  -2   4   0.36580   8258.71  14.40388     0.066     0.066    11.424     0.364     0.110     0.517     0.020
  10   6   2   4   0.36578   8258.44  15.76422     0.194     0.195    11.422     0.364     0.110     0.517     0.060
  14   0 -11   2   0.36564   8255.09  14.51014     1.128     1.145     5.702     0.364     0.110     0.517     0.175
   3   0  11   2   0.36559   8253.96  34.17464     0.667     0.675     5.699     0.364     0.110     0.517     0.104
  10   2 -14   4   0.36555   8253.22  18.12187     0.163     0.166    11.393     0.364     0.110     0.517     0.051
   4   2 -14   4   0.36553   8252.71  29.15217     0.060     0.061    11.390     0.365     0.110     0.517     0.019
  12   7  -6   4   0.36543   8250.42  13.90792     0.022     0.023    11.378     0.365     0.110     0.517     0.007
   6   7   6   4   0.36540   8249.77  17.75801     0.439     0.448    11.374     0.365     0.110     0.517     0.136
  12   2 -13   4   0.36539   8249.52  15.98019     1.005     1.026    11.373     0.365     0.110     0.517     0.312
  11   5 -12   4   0.36538   8249.33  15.61910     1.454     1.485    11.372     0.365     0.110     0.516     0.451
   1   2 -13   4   0.36535   8248.65  35.05188     0.476     0.485    11.368     0.365     0.110     0.516     0.147
   1   5 -12   4   0.36535   8248.60  25.03426     1.226     1.250    11.368     0.365     0.110     0.516     0.380
   7  10   0   4   0.36534   8248.38  14.27783     0.771     0.787    11.367     0.365     0.110     0.516     0.239
  14   3  -4   4   0.36525   8246.32  14.14810     0.127     0.130    11.355     0.365     0.110     0.516     0.039
  10   3   4   4   0.36522   8245.74  17.66055     0.459     0.468    11.352     0.365     0.110     0.516     0.142
  11   6 -11   4   0.36509   8242.80  15.04734     0.965     0.984    11.336     0.365     0.109     0.516     0.298
   0   6  11   4   0.36506   8242.06  22.54899     0.446     0.456    11.332     0.365     0.109     0.516     0.138
   8  10  -3   4   0.36504   8241.56  13.91578     0.127     0.130    11.329     0.365     0.109     0.516     0.039
   5  10   3   4   0.36503   8241.33  14.93326     0.139     0.142    11.328     0.365     0.109     0.516     0.043
  11   8  -5   4   0.36503   8241.46  13.89519     1.071     1.091    11.329     0.365     0.109     0.516     0.331
   6   8   5   4   0.36501   8240.94  16.57672     0.733     0.748    11.326     0.365     0.109     0.516     0.226
  12   4 -12   4   0.36497   8240.09  15.30629     0.173     0.177    11.321     0.365     0.109     0.516     0.053
   0   4  12   4   0.36493   8239.22  28.35554     0.021     0.022    11.316     0.365     0.109     0.516     0.007
  14   4  -7   4   0.36493   8239.27  13.88943     1.405     1.433    11.316     0.365     0.109     0.516     0.433
   7   4   7   4   0.36490   8238.38  20.56810     1.313     1.346    11.312     0.365     0.109     0.516     0.405
  12   7  -5   4   0.36471   8234.21  13.90011     1.649     1.692    11.289     0.365     0.109     0.516     0.507
   7   7   5   4   0.36469   8233.64  17.05722     1.481     1.524    11.286     0.365     0.109     0.516     0.455
  13   3  -1   4   0.36466   8233.02  14.86308     1.600     1.647    11.282     0.365     0.109     0.515     0.492
  12   3   1   4   0.36465   8232.87  15.67849     1.617     1.666    11.281     0.365     0.109     0.515     0.497
  11   8  -6   4   0.36466   8233.04  13.89113     0.108     0.111    11.282     0.365     0.109     0.515     0.033
   5   8   6   4   0.36463   8232.47  17.08745     0.146     0.150    11.279     0.365     0.109     0.515     0.045
   9   3 -14   4   0.36457   8230.93  18.83856     1.267     1.312    11.271     0.365     0.109     0.515     0.389
   5   3 -14   4   0.36455   8230.59  25.17632     1.066     1.107    11.269     0.365     0.109     0.515     0.327
   9   5 -13   4   0.36452   8229.94  17.32848     0.855     0.886    11.265     0.366     0.108     0.515     0.262
   4   5 -13   4   0.36450   8229.55  22.68207     1.352     1.406    11.263     0.366     0.108     0.515     0.415
   8  10  -5   4   0.36449   8229.33  13.90986     0.808     0.838    11.262     0.366     0.108     0.515     0.248
   3  10   5   4   0.36448   8229.00  15.43782     0.650     0.675    11.260     0.366     0.108     0.515     0.199
   5  11   0   4   0.36448   8229.04  14.05532     1.456     1.510    11.260     0.366     0.108     0.515     0.447
  14   1 -11   4   0.36435   8226.03  14.45359     0.566     0.591    11.244     0.366     0.108     0.515     0.173
   3   1  11   4   0.36430   8224.91  33.34289     0.754     0.793    11.238     0.366     0.108     0.515     0.231
  14   2  -3   4   0.36429   8224.63  14.33128     0.012     0.013    11.236     0.366     0.108     0.515     0.004
  14   4  -6   4   0.36429   8224.65  13.88235     0.005     0.005    11.236     0.366     0.108     0.515     0.001
  11   2   3   4   0.36427   8224.18  16.95861     0.005     0.005    11.234     0.366     0.108     0.515     0.002
   8   4   6   4   0.36425   8223.85  19.27809     0.366     0.385    11.232     0.366     0.108     0.515     0.112
   4  10  -8   4   0.36425   8223.83  15.20302     0.114     0.120    11.232     0.366     0.108     0.515     0.035
  12   7  -7   4   0.36390   8215.93  13.89121     0.636     0.685    11.189     0.366     0.108     0.514     0.194
   5   7   7   4   0.36387   8215.22  18.39861     0.716     0.773    11.185     0.366     0.107     0.514     0.218
   7  10  -7   4   0.36368   8211.00  14.25881     0.150     0.166    11.162     0.366     0.107     0.514     0.046
   0  10   7   4   0.36367   8210.70  15.74548     0.369     0.408    11.160     0.366     0.107     0.514     0.112
   5  11  -5   4   0.36364   8210.04  14.04584     0.953     1.059    11.157     0.366     0.107     0.514     0.290
   0  11   5   4   0.36363   8209.89  14.69147     1.150     1.278    11.156     0.366     0.107     0.514     0.350
   9   9  -1   4   0.36360   8209.05  14.19819     0.627     0.701    11.151     0.366     0.107     0.514     0.191
   8   9   1   4   0.36359   8208.95  14.64401     0.778     0.869    11.151     0.366     0.107     0.514     0.237
  13   5  -3   4   0.36344   8205.44  14.17805     0.419     0.474    11.132     0.367     0.107     0.514     0.127
  10   5   3   4   0.36342   8205.03  16.41167     0.659     0.743    11.130     0.367     0.107     0.514     0.200
  11   7  -1   4   0.36335   8203.44  14.44723     0.253     0.287    11.121     0.367     0.107     0.514     0.077
  10   7   1   4   0.36334   8203.31  15.04817     0.146     0.166    11.120     0.367     0.107     0.514     0.044
  14   4  -8   4   0.36335   8203.41  13.87194     0.058     0.066    11.121     0.367     0.107     0.514     0.017
   6   4   8   4   0.36330   8202.45  21.90308     0.426     0.478    11.116     0.367     0.107     0.514     0.129
  13   0   0   2   0.36320   8200.09  15.28081     0.948     1.080     5.551     0.367     0.106     0.513     0.143
   5  10  -8   4   0.36317   8199.51  14.91008     0.449     0.513    11.100     0.367     0.106     0.513     0.136
   3  10  -8   4   0.36317   8199.42  15.42033     0.355     0.405    11.099     0.367     0.106     0.513     0.107
  11   8  -4   4   0.36317   8199.40  13.87466     1.400     1.600    11.099     0.367     0.106     0.513     0.423
   7   8   4   4   0.36315   8198.97  16.00730     1.362     1.552    11.097     0.367     0.106     0.513     0.412
  10   8  -9   4   0.36314   8198.76  14.38256     0.810     0.926    11.096     0.367     0.106     0.513     0.245
   1   8   9   4   0.36311   8198.17  18.42519     0.506     0.575    11.092     0.367     0.106     0.513     0.153
  11   0 -14   2   0.36308   8197.50  17.25045     0.579     0.659     5.544     0.367     0.106     0.513     0.087
   3   0 -14   2   0.36306   8196.83  33.97228     0.385     0.429     5.543     0.367     0.106     0.513     0.058
  12   6 -10   4   0.36256   8185.68  14.36599     0.007     0.008    11.025     0.367     0.105     0.512     0.002
   2   6  10   4   0.36252   8184.85  21.98095     0.456     0.523    11.020     0.368     0.105     0.512     0.137
  13   4 -11   4   0.36251   8184.54  14.52861     1.251     1.456    11.019     0.368     0.105     0.512     0.376
   9   8 -10   4   0.36250   8184.36  14.90433     0.573     0.666    11.018     0.368     0.105     0.512     0.172
   1   8 -10   4   0.36248   8183.88  18.41320     0.429     0.495    11.015     0.368     0.105     0.512     0.129
   2   4  11   4   0.36247   8183.57  27.21831     1.442     1.640    11.014     0.368     0.105     0.512     0.433
  14   3 -10   4   0.36242   8182.60  14.11588     0.001     0.001    11.008     0.368     0.105     0.512     0.000
   4   3  10   4   0.36238   8181.54  26.95661     0.600     0.683    11.003     0.368     0.105     0.512     0.180
   0  12   0   2   0.36217   8176.92  13.78220     0.103     0.120     5.489     0.368     0.105     0.512     0.015
  11   8  -7   4   0.36207   8174.62  13.86229     1.294     1.503    10.965     0.368     0.105     0.512     0.387
   4   8   7   4   0.36204   8174.00  17.51242     1.427     1.643    10.962     0.368     0.105     0.512     0.426
   6  11  -3   4   0.36203   8173.75  13.77706     0.050     0.058    10.961     0.368     0.105     0.512     0.015
   3  11   3   4   0.36203   8173.59  14.42634     0.032     0.037    10.960     0.368     0.105     0.512     0.010
   8  10  -2   4   0.36197   8172.36  13.88160     0.106     0.122    10.953     0.368     0.105     0.512     0.032
   6  10   2   4   0.36196   8172.19  14.57957     0.197     0.227    10.952     0.368     0.105     0.512     0.059
  13   1   0   4   0.36194   8171.60  15.21319     0.542     0.623    10.949     0.368     0.104     0.512     0.162
  11   1 -14   4   0.36182   8169.04  17.14996     0.789     0.898    10.936     0.368     0.104     0.511     0.235
   3   1 -14   4   0.36180   8168.38  33.15318     0.900     1.006    10.932     0.368     0.104     0.511     0.268
   6   8 -11   4   0.36179   8168.38  16.52757     0.180     0.204    10.932     0.368     0.104     0.511     0.053
   5   8 -11   4   0.36179   8168.32  17.04131     0.476     0.541    10.932     0.368     0.104     0.511     0.142
   6   7 -12   4   0.36178   8168.01  17.69498     0.268     0.305    10.930     0.368     0.104     0.511     0.080
  12   7  -4   4   0.36179   8168.17  13.86742     0.006     0.007    10.931     0.368     0.104     0.511     0.002
   8   7   4   4   0.36176   8167.70  16.32722     0.041     0.046    10.928     0.368     0.104     0.511     0.012
  15   0  -7   2   0.36159   8163.69  13.76188     1.144     1.289     5.453     0.368     0.104     0.511     0.170
   8   0   7   2   0.36155   8162.74  21.50486     0.741     0.829     5.451     0.369     0.104     0.511     0.110
   9   9  -8   4   0.36150   8161.76  14.17362     1.336     1.498    10.897     0.369     0.104     0.511     0.397
   1   9   8   4   0.36148   8161.29  16.91489     1.197     1.339    10.894     0.369     0.104     0.511     0.355
  13   6  -6   4   0.36149   8161.56  13.75876     0.877     0.983    10.896     0.369     0.104     0.511     0.260
   7   6   6   4   0.36146   8160.85  18.11735     0.731     0.816    10.892     0.369     0.104     0.511     0.217
  14   4  -5   4   0.36144   8160.32  13.85037     1.013     1.131    10.889     0.369     0.104     0.511     0.301
   9   4   5   4   0.36141   8159.65  18.06511     0.869     0.969    10.885     0.369     0.104     0.511     0.258
   3  11  -6   4   0.36114   8153.49  14.41543     0.001     0.001    10.853     0.369     0.103     0.510     0.000
   6  11  -2   4   0.36114   8153.53  13.76691     0.112     0.123    10.853     0.369     0.103     0.510     0.033
   4  11   2   4   0.36113   8153.41  14.23559     0.151     0.167    10.852     0.369     0.103     0.510     0.045
   1  12   0   4   0.36111   8152.96  13.74831     0.429     0.473    10.850     0.369     0.103     0.510     0.127
  10   6 -12   4   0.36110   8152.59  15.69901     0.011     0.012    10.848     0.369     0.103     0.510     0.003
   2   6 -12   4   0.36107   8152.03  21.94065     0.496     0.547    10.845     0.369     0.103     0.510     0.147
  15   0  -8   2   0.36109   8152.54  13.75627     0.037     0.041     5.424     0.369     0.103     0.510     0.005
   1  12  -1   4   0.36108   8152.22  13.74793     0.348     0.384    10.846     0.369     0.103     0.510     0.103
   0  12   1   4   0.36108   8152.22  13.76981     0.385     0.425    10.846     0.369     0.103     0.510     0.114
   7   0   8   2   0.36105   8151.51  23.40641     0.071     0.079     5.421     0.369     0.103     0.510     0.011
  13   6  -7   4   0.36107   8151.90  13.75390     0.009     0.010    10.844     0.369     0.103     0.510     0.003
   6   6   7   4   0.36103   8151.13  18.97705     0.148     0.164    10.840     0.369     0.103     0.510     0.044
   8   9  -9   4   0.36094   8149.04  14.61105     1.415     1.562    10.829     0.369     0.103     0.510     0.418
   1   9  -9   4   0.36092   8148.68  16.90575     1.140     1.258    10.827     0.369     0.103     0.510     0.336
  11   4 -13   4   0.36091   8148.48  16.08492     1.370     1.511    10.826     0.369     0.103     0.510     0.404
   8  10  -6   4   0.36092   8148.56  13.86948     0.040     0.045    10.826     0.369     0.103     0.510     0.012
   2   4 -13   4   0.36088   8147.80  27.14582     1.492     1.642    10.822     0.369     0.103     0.510     0.440
   2  10   6   4   0.36090   8148.21  15.56247     0.090     0.099    10.824     0.369     0.103     0.510     0.027
   6  11  -4   4   0.36074   8144.64  13.76240     0.080     0.088    10.806     0.369     0.103     0.510     0.024
   2  11   4   4   0.36074   8144.46  14.54446     0.003     0.004    10.805     0.369     0.103     0.510     0.001
   7   7 -12   4   0.36072   8144.21  16.99276     0.948     1.048    10.803     0.369     0.103     0.510     0.279
   5   7 -12   4   0.36072   8144.07  18.33887     1.065     1.177    10.802     0.369     0.103     0.510     0.314
  10   9  -5   4   0.36068   8143.10  13.72514     0.140     0.155    10.797     0.369     0.102     0.510     0.041
   5   9   5   4   0.36066   8142.66  15.87487     0.086     0.095    10.795     0.369     0.102     0.510     0.025
  14   2 -11   4   0.36057   8140.65  14.28690     1.003     1.113    10.784     0.370     0.102     0.510     0.295
   3   2  11   4   0.36052   8139.56  31.17054     0.598     0.656    10.779     0.370     0.102     0.510     0.176
  13   5 -10   4   0.36043   8137.49  14.14250     1.416     1.579    10.768     0.370     0.102     0.509     0.415
   3   5  10   4   0.36039   8136.56  23.54036     1.208     1.335    10.763     0.370     0.102     0.509     0.354
  15   1  -7   4   0.36034   8135.58  13.71379     0.374     0.419    10.757     0.370     0.102     0.509     0.110
   8   1   7   4   0.36030   8134.64  21.30154     0.729     0.808    10.753     0.370     0.102     0.509     0.214
  12   7  -8   4   0.36021   8132.60  13.84920     0.088     0.098    10.742     0.370     0.102     0.509     0.026
   4   7   8   4   0.36018   8131.86  18.94099     0.185     0.206    10.738     0.370     0.102     0.509     0.054
   4  11  -6   4   0.36009   8129.78  14.22286     0.157     0.176    10.727     0.370     0.101     0.509     0.046
   2  11  -6   4   0.36008   8129.71  14.53620     0.013     0.015    10.726     0.370     0.101     0.509     0.004
  11   7 -10   4   0.36008   8129.64  14.40724     0.073     0.082    10.726     0.370     0.101     0.509     0.021
   1   7  10   4   0.36005   8128.95  20.14016     0.025     0.027    10.722     0.370     0.101     0.509     0.007
   7   4 -14   4   0.36001   8128.14  20.45216     1.326     1.471    10.718     0.370     0.101     0.509     0.387
   6  10  -8   4   0.36000   8127.74  14.55480     0.156     0.175    10.716     0.370     0.101     0.509     0.046
   2  10  -8   4   0.35999   8127.56  15.54947     0.055     0.062    10.715     0.370     0.101     0.509     0.016
  13   3 -12   4   0.35991   8125.93  14.80271     0.721     0.807    10.707     0.370     0.101     0.509     0.211
  10   9  -4   4   0.35992   8126.04  13.71644     0.110     0.123    10.707     0.370     0.101     0.509     0.032
   6   9   4   4   0.35990   8125.67  15.46458     0.159     0.178    10.705     0.370     0.101     0.509     0.046
   1   3  12   4   0.35987   8124.96  31.20524     0.802     0.874    10.701     0.370     0.101     0.509     0.234
  15   0  -6   2   0.35991   8125.74  13.74261     1.312     1.471     5.353     0.370     0.101     0.509     0.191
  14   0  -2   2   0.35989   8125.45  14.44061     0.192     0.215     5.352     0.370     0.101     0.509     0.028
   9   0   6   2   0.35987   8124.90  19.81944     1.252     1.388     5.351     0.370     0.101     0.509     0.183
  12   0   2   2   0.35988   8125.15  16.14716     0.273     0.305     5.351     0.370     0.101     0.509     0.040
  15   1  -8   4   0.35985   8124.54  13.70815     1.491     1.670    10.699     0.370     0.101     0.509     0.435
   7   1   8   4   0.35981   8123.52  23.14144     1.301     1.432    10.694     0.370     0.101     0.509     0.379
  13   6  -5   4   0.35975   8122.18  13.73873     1.199     1.339    10.687     0.370     0.101     0.509     0.349
   8   6   5   4   0.35972   8121.57  17.24024     1.385     1.535    10.684     0.370     0.101     0.508     0.403
   7   8 -11   4   0.35969   8120.90  15.95642     1.431     1.588    10.680     0.370     0.101     0.508     0.417
   4   8 -11   4   0.35968   8120.71  17.47106     1.486     1.645    10.679     0.370     0.101     0.508     0.433
  14   4  -9   4   0.35961   8118.99  13.82908     0.014     0.016    10.670     0.371     0.101     0.508     0.004
   5   4   9   4   0.35956   8118.00  23.22331     0.076     0.083    10.665     0.371     0.101     0.508     0.022
  10   7 -11   4   0.35939   8114.12  14.99607     0.130     0.143    10.644     0.371     0.100     0.508     0.038
   1   7 -11   4   0.35937   8113.55  20.12414     0.006     0.006    10.641     0.371     0.100     0.508     0.002
  10   3 -14   4   0.35925   8111.00  17.55634     0.225     0.244    10.628     0.371     0.100     0.508     0.065
  10   9  -6   4   0.35927   8111.39  13.70890     0.064     0.070    10.630     0.371     0.100     0.508     0.018
   4   3 -14   4   0.35923   8110.52  26.81539     0.550     0.588    10.626     0.371     0.100     0.508     0.159
   4   9   6   4   0.35925   8110.91  16.21079     0.017     0.018    10.628     0.371     0.100     0.508     0.005
  11   8  -3   4   0.35917   8109.15  13.82860     0.020     0.022    10.618     0.371     0.100     0.508     0.006
   8   8   3   4   0.35916   8108.82  15.40207     0.105     0.114    10.617     0.371     0.100     0.508     0.030
  12   3 -13   4   0.35910   8107.49  15.60039     0.629     0.680    10.610     0.371     0.100     0.508     0.182
   1   3 -13   4   0.35906   8106.67  31.15171     0.930     0.981    10.605     0.371     0.100     0.508     0.269
   8   4 -14   4   0.35897   8104.70  19.16762     0.103     0.110    10.595     0.371     0.100     0.507     0.030
   6   4 -14   4   0.35897   8104.54  21.78347     0.519     0.551    10.594     0.371     0.100     0.507     0.150
   2  12  -1   4   0.35899   8104.96  13.65908     1.565     1.682    10.596     0.371     0.100     0.507     0.452
   1  12   1   4   0.35899   8104.95  13.72369     1.563     1.680    10.596     0.371     0.100     0.507     0.451
   1  12  -2   4   0.35889   8102.76  13.72255     1.580     1.683    10.585     0.371     0.099     0.507     0.456
  15   1  -6   4   0.35868   8098.02  13.69443     0.239     0.249    10.560     0.371     0.099     0.507     0.069
  14   1  -2   4   0.35867   8097.74  14.38390     0.017     0.018    10.559     0.371     0.099     0.507     0.005
   9   1   6   4   0.35864   8097.19  19.66179     0.161     0.167    10.556     0.372     0.099     0.507     0.046
  12   1   2   4   0.35865   8097.44  16.06547     0.081     0.085    10.557     0.372     0.099     0.507     0.023
  13   6  -8   4   0.35849   8093.73  13.72393     1.491     1.529    10.538     0.372     0.099     0.507     0.428
   5   6   8   4   0.35845   8092.90  19.77920     1.406     1.438    10.534     0.372     0.099     0.507     0.404
  12   5   0   4   0.35845   8092.88  14.78532     0.256     0.262    10.533     0.372     0.099     0.507     0.074
  15   0  -9   2   0.35845   8092.90  13.72553     1.266     1.295     5.267     0.372     0.099     0.507     0.182
   6   0   9   2   0.35840   8091.81  25.51497     1.512     1.538     5.264     0.372     0.099     0.507     0.217
   5   9 -10   4   0.35823   8087.81  15.83867     0.003     0.003    10.507     0.372     0.098     0.506     0.001
  13   2   0   4   0.35823   8087.89  15.01471     1.036     1.049    10.507     0.372     0.098     0.506     0.297
  10   5 -13   4   0.35818   8086.68  16.33043     1.553     1.569    10.501     0.372     0.098     0.506     0.444
   3   5 -13   4   0.35815   8086.16  23.46646     1.116     1.122    10.499     0.372     0.098     0.506     0.319
  11   2 -14   4   0.35812   8085.41  16.85799     0.636     0.641    10.495     0.372     0.098     0.506     0.182
   3   2 -14   4   0.35809   8084.77  31.01110     0.418     0.416    10.491     0.372     0.098     0.506     0.120
   6  11  -1   4   0.35810   8085.06  13.73150     0.951     0.961    10.493     0.372     0.098     0.506     0.272
   5  11   1   4   0.35810   8084.99  13.98045     0.902     0.912    10.492     0.372     0.098     0.506     0.258
  14   3  -3   4   0.35805   8083.86  14.06325     1.624     1.639    10.487     0.372     0.098     0.506     0.464
  11   3   3   4   0.35803   8083.43  16.49851     1.492     1.501    10.484     0.372     0.098     0.506     0.426
   2  12   0   4   0.35798   8082.35  13.64730     0.007     0.007    10.479     0.372     0.098     0.506     0.002
   2  12  -2   4   0.35786   8079.46  13.64578     0.017     0.018    10.464     0.372     0.098     0.506     0.005
   0  12   2   4   0.35786   8079.44  13.73207     0.083     0.083    10.464     0.372     0.098     0.506     0.024
  13   0 -13   2   0.35768   8075.45  15.20511     0.030     0.030     5.222     0.373     0.097     0.506     0.004
   0   0  13   2   0.35764   8074.49  38.73322     0.378     0.363     5.219     0.373     0.097     0.506     0.054
   8   7 -12   4   0.35761   8073.89  16.26244     0.009     0.009    10.435     0.373     0.097     0.506     0.003
   4   7 -12   4   0.35760   8073.62  18.88713     0.322     0.315    10.434     0.373     0.097     0.506     0.092
  11   8  -8   4   0.35741   8069.30  13.80737     0.833     0.805    10.411     0.373     0.097     0.505     0.236
