PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   3  31   5   8   0.28377   6406.65   7.52184     0.000     1.056    -1.956     0.470    -0.225     0.401    -0.000
   8  26   7   8   0.28376   6406.47   7.52150     0.000     1.042    -1.956     0.470    -0.225     0.401    -0.000
  13   3  11   8   0.28366   6404.13   7.51707     0.000     0.128    -1.953     0.470    -0.226     0.401    -0.000
   4  26   9   8   0.28361   6403.10   7.51512     0.000     1.068    -1.951     0.470    -0.226     0.401    -0.000
  10  18  10   8   0.28361   6403.04   7.51499     0.000     0.579    -1.951     0.470    -0.226     0.401    -0.000
   5  27   8   8   0.28350   6400.64   7.51045     0.000     1.868    -1.948     0.470    -0.227     0.401    -0.000
   9  25   7   8   0.28350   6400.43   7.51005     0.000     1.037    -1.948     0.470    -0.227     0.401    -0.000
  15  17   5   8   0.28344   6399.27   7.50783     0.000     1.113    -1.947     0.470    -0.228     0.401    -0.000
  15   5   9   8   0.28340   6398.21   7.50583     0.000     1.110    -1.945     0.470    -0.228     0.401    -0.000
  14  14   8   8   0.28337   6397.69   7.50484     0.000     0.131    -1.945     0.470    -0.228     0.401    -0.000
   2   6  15   8   0.28332   6396.40   7.50239     0.000     0.000    -1.943     0.470    -0.229     0.400    -0.000
   1  33   2   8   0.28327   6395.45   7.50059     0.000     1.898    -1.942     0.470    -0.229     0.400    -0.000
  11  27   1   8   0.28320   6393.75   7.49735     0.000     0.339    -1.940     0.470    -0.230     0.400    -0.000
  18  10   0   4   0.28317   6393.07   7.49605     0.000     0.130    -0.970     0.471    -0.230     0.400    -0.000
   2  32   4   8   0.28315   6392.52   7.49501     0.000     1.674    -1.939     0.471    -0.230     0.400    -0.000
   7  29   5   8   0.28314   6392.47   7.49490     0.000     1.428    -1.939     0.471    -0.230     0.400    -0.000
   9  29   2   8   0.28304   6390.18   7.49053     0.000     0.067    -1.936     0.471    -0.231     0.400    -0.000
   9  17  11   8   0.28300   6389.21   7.48869     0.000     2.236    -1.935     0.471    -0.232     0.400    -0.000
   7  27   7   8   0.28298   6388.73   7.48778     0.000     0.218    -1.934     0.471    -0.232     0.400    -0.000
  16  12   6   8   0.28297   6388.51   7.48735     0.000     0.520    -1.934     0.471    -0.232     0.400    -0.000
  16  14   5   8   0.28296   6388.30   7.48696     0.000     1.105    -1.933     0.471    -0.232     0.400    -0.000
   7  31   0   4   0.28289   6386.78   7.48406     0.000     1.321    -0.966     0.471    -0.233     0.400    -0.000
  17  13   3   8   0.28289   6386.80   7.48409     0.000     0.975    -1.932     0.471    -0.233     0.400    -0.000
  10   2  13   8   0.28288   6386.53   7.48357     0.000     0.480    -1.931     0.471    -0.233     0.400    -0.000
   1   7  15   8   0.28285   6385.97   7.48251     0.000     1.532    -1.931     0.471    -0.233     0.400    -0.000
   1  27   9   8   0.28283   6385.39   7.48140     0.000     0.054    -1.930     0.471    -0.233     0.400    -0.000
   5  31   4   8   0.28282   6385.11   7.48087     0.000     0.638    -1.930     0.471    -0.233     0.400    -0.000
   3  17  13   8   0.28278   6384.20   7.47913     0.000     1.609    -1.929     0.471    -0.234     0.400    -0.000
  14  22   2   8   0.28277   6384.04   7.47882     0.000     0.130    -1.928     0.471    -0.234     0.400    -0.000
  10  28   2   8   0.28274   6383.48   7.47775     0.000     0.067    -1.928     0.471    -0.234     0.400    -0.000
   3   5  15   8   0.28273   6383.15   7.47712     0.000     1.529    -1.927     0.471    -0.234     0.400    -0.000
   4   2  15   8   0.28262   6380.69   7.47241     0.000     1.527    -1.924     0.471    -0.235     0.400    -0.000
   6  18  12   8   0.28261   6380.49   7.47202     0.000     0.612    -1.924     0.471    -0.235     0.399    -0.000
   4  32   3   8   0.28258   6379.83   7.47076     0.000     0.362    -1.923     0.472    -0.235     0.399    -0.000
  18  10   1   8   0.28257   6379.54   7.47021     0.000     0.360    -1.923     0.472    -0.236     0.399    -0.000
   3  33   0   4   0.28250   6377.97   7.46719     0.000     1.783    -0.960     0.472    -0.236     0.399    -0.000
  16   4   8   8   0.28244   6376.54   7.46445     0.000     0.138    -1.919     0.472    -0.237     0.399    -0.000
  12  14  10   8   0.28241   6376.03   7.46347     0.000     0.883    -1.919     0.472    -0.237     0.399    -0.000
  11  13  11   8   0.28238   6375.14   7.46178     0.000     1.719    -1.918     0.472    -0.237     0.399    -0.000
  18   8   3   8   0.28235   6374.50   7.46054     0.000     1.157    -1.917     0.472    -0.238     0.399    -0.000
   7  31   1   8   0.28229   6373.29   7.45823     0.000     0.971    -1.915     0.472    -0.238     0.399    -0.000
   8  30   2   8   0.28229   6373.27   7.45819     0.000     2.150    -1.915     0.472    -0.238     0.399    -0.000
   5  19  12   8   0.28228   6372.93   7.45753     0.000     0.535    -1.915     0.472    -0.238     0.399    -0.000
  13  17   8   8   0.28227   6372.82   7.45732     0.000     0.071    -1.915     0.472    -0.238     0.399    -0.000
   4  12  14   8   0.28223   6371.86   7.45548     0.000     0.660    -1.914     0.472    -0.239     0.399    -0.000
  10  24   7   8   0.28218   6370.82   7.45347     0.000     0.216    -1.912     0.472    -0.239     0.399    -0.000
   7  13  13   8   0.28215   6370.17   7.45222     0.000     1.594    -1.912     0.472    -0.239     0.399    -0.000
   4  30   6   8   0.28215   6369.96   7.45182     0.000     2.199    -1.911     0.472    -0.239     0.399    -0.000
  13  19   7   8   0.28212   6369.44   7.45083     0.000     1.611    -1.911     0.472    -0.240     0.399    -0.000
  14   6  10   8   0.28211   6369.21   7.45038     0.000     0.571    -1.910     0.472    -0.240     0.399    -0.000
  13  11  10   8   0.28203   6367.28   7.44666     0.000     0.877    -1.908     0.472    -0.240     0.399    -0.000
  11  25   5   8   0.28202   6367.17   7.44646     0.000     1.404    -1.908     0.472    -0.241     0.399    -0.000
  12  10  11   8   0.28202   6367.10   7.44631     0.000     1.710    -1.908     0.472    -0.241     0.399    -0.000
  11  21   8   8   0.28201   6366.85   7.44585     0.000     1.825    -1.908     0.472    -0.241     0.399    -0.000
   0  14  14   4   0.28197   6366.08   7.44436     0.000     0.942    -0.953     0.473    -0.241     0.399    -0.000
  11  19   9   8   0.28198   6366.13   7.44446     0.000     1.040    -1.907     0.473    -0.241     0.399    -0.000
  17   7   6   8   0.28195   6365.51   7.44327     0.000     0.116    -1.906     0.473    -0.241     0.399    -0.000
   0  18  13   4   0.28191   6364.55   7.44142     0.000     0.128    -0.952     0.473    -0.242     0.398    -0.000
   7  17  12   8   0.28191   6364.54   7.44140     0.000     0.533    -1.905     0.473    -0.242     0.398    -0.000
   3  33   1   8   0.28191   6364.53   7.44137     0.000     0.051    -1.905     0.473    -0.242     0.398    -0.000
   3  13  14   8   0.28183   6362.94   7.43831     0.000     0.555    -1.903     0.473    -0.242     0.398    -0.000
  18   6   4   8   0.28171   6360.16   7.43295     0.000     0.497    -1.900     0.473    -0.243     0.398    -0.000
  16  18   0   4   0.28170   6359.86   7.43237     0.000     1.853    -0.950     0.473    -0.243     0.398    -0.000
   1  21  12   8   0.28164   6358.60   7.42993     0.000     1.994    -1.898     0.473    -0.244     0.398    -0.000
  13   5  11   8   0.28163   6358.38   7.42951     0.000     2.190    -1.897     0.473    -0.244     0.398    -0.000
   5  11  14   8   0.28159   6357.37   7.42756     0.000     0.554    -1.896     0.473    -0.244     0.398    -0.000
   8   0  14   4   0.28149   6355.13   7.42321     0.000     0.655    -0.947     0.473    -0.245     0.398    -0.000
   3  25  10   8   0.28148   6355.02   7.42300     0.000     0.669    -1.893     0.473    -0.245     0.398    -0.000
  12  26   0   4   0.28142   6353.56   7.42018     0.000     1.294    -0.946     0.473    -0.246     0.398    -0.000
  11  27   2   8   0.28141   6353.40   7.41988     0.000     2.119    -1.892     0.473    -0.246     0.398    -0.000
  15  11   8   8   0.28141   6353.30   7.41968     0.000     0.070    -1.891     0.473    -0.246     0.398    -0.000
  10   4  13   8   0.28137   6352.41   7.41795     0.000     1.574    -1.890     0.474    -0.247     0.398    -0.000
   0   8  15   4   0.28136   6352.20   7.41756     0.000     0.511    -0.945     0.474    -0.247     0.398    -0.000
   7   7  14   8   0.28122   6349.05   7.41143     0.000     0.931    -1.886     0.474    -0.248     0.398    -0.000
  17  15   0   4   0.28119   6348.41   7.41020     0.000     1.838    -0.943     0.474    -0.248     0.397    -0.000
   6  28   7   8   0.28116   6347.80   7.40903     0.000     2.354    -1.885     0.474    -0.248     0.397    -0.000
   4   4  15   8   0.28111   6346.66   7.40681     0.000     0.510    -1.884     0.474    -0.249     0.397    -0.000
  16  18   1   8   0.28111   6346.54   7.40658     0.000     0.115    -1.883     0.474    -0.249     0.397    -0.000
   3  23  11   8   0.28109   6346.17   7.40586     0.000     1.897    -1.883     0.474    -0.249     0.397    -0.000
  19   1   0   4   0.28109   6346.01   7.40555     0.000     0.064    -0.941     0.474    -0.249     0.397    -0.000
   8   2  14   8   0.28099   6343.86   7.40136     0.000     0.548    -1.880     0.474    -0.250     0.397    -0.000
  12   0  12   4   0.28095   6342.87   7.39943     0.000     0.603    -0.940     0.474    -0.250     0.397    -0.000
   4  20  12   8   0.28091   6342.13   7.39800     0.000     0.150    -1.878     0.474    -0.251     0.397    -0.000
  14  20   5   8   0.28087   6341.14   7.39607     0.000     1.008    -1.877     0.474    -0.251     0.397    -0.000
  12  26   1   8   0.28083   6340.28   7.39440     0.000     0.949    -1.876     0.474    -0.251     0.397    -0.000
   6  30   5   8   0.28083   6340.22   7.39428     0.000     0.000    -1.876     0.474    -0.252     0.397    -0.000
  18  10   2   8   0.28079   6339.46   7.39280     0.000     0.127    -1.875     0.475    -0.252     0.397    -0.000
  16  10   7   8   0.28079   6339.24   7.39238     0.000     1.578    -1.875     0.475    -0.252     0.397    -0.000
  16  16   4   8   0.28076   6338.65   7.39122     0.000     0.131    -1.874     0.475    -0.252     0.397    -0.000
   0  30   7   4   0.28072   6337.77   7.38951     0.000     0.336    -0.937     0.475    -0.253     0.397    -0.000
   9   9  13   8   0.28066   6336.49   7.38701     0.000     0.125    -1.872     0.475    -0.253     0.397    -0.000
  17  15   1   8   0.28060   6335.16   7.38442     0.000     0.115    -1.870     0.475    -0.254     0.397    -0.000
  13  23   4   8   0.28060   6334.99   7.38410     0.000     0.617    -1.870     0.475    -0.254     0.397    -0.000
   7  31   2   8   0.28052   6333.33   7.38085     0.000     1.275    -1.868     0.475    -0.254     0.397    -0.000
  19   1   1   8   0.28050   6332.78   7.37977     0.000     2.257    -1.867     0.475    -0.255     0.396    -0.000
  12   2  12   8   0.28045   6331.66   7.37760     0.000     0.520    -1.866     0.475    -0.255     0.396    -0.000
   2  14  14   8   0.28042   6330.91   7.37612     0.000     0.161    -1.865     0.475    -0.255     0.396    -0.000
  18   2   5   8   0.28041   6330.68   7.37567     0.000     0.374    -1.865     0.475    -0.255     0.396    -0.000
  15   7   9   8   0.28038   6330.14   7.37461     0.000     1.013    -1.864     0.475    -0.256     0.396    -0.000
   1  31   6   8   0.28038   6330.07   7.37449     0.000     0.808    -1.864     0.475    -0.256     0.396    -0.000
   2  18  13   8   0.28035   6329.41   7.37319     0.000     0.000    -1.863     0.475    -0.256     0.396    -0.000
   1  33   3   8   0.28031   6328.57   7.37155     0.000     0.114    -1.862     0.475    -0.256     0.396    -0.000
  17   1   7   8   0.28028   6327.90   7.37024     0.000     0.985    -1.861     0.475    -0.257     0.396    -0.000
  13  15   9   8   0.28024   6327.03   7.36853     0.000     0.052    -1.860     0.475    -0.257     0.396    -0.000
   8  16  12   8   0.28018   6325.63   7.36579     0.000     0.151    -1.859     0.476    -0.258     0.396    -0.000
   3  33   2   8   0.28014   6324.73   7.36403     0.000     1.717    -1.858     0.476    -0.258     0.396    -0.000
  10  12  12   8   0.28013   6324.44   7.36346     0.000     1.947    -1.857     0.476    -0.258     0.396    -0.000
   4  28   8   8   0.28013   6324.42   7.36343     0.000     0.127    -1.857     0.476    -0.258     0.396    -0.000
  19   3   0   4   0.28009   6323.63   7.36188     0.000     2.076    -0.928     0.476    -0.258     0.396    -0.000
   6  32   0   4   0.28009   6323.51   7.36165     0.000     1.578    -0.928     0.476    -0.258     0.396    -0.000
   9  29   3   8   0.28009   6323.46   7.36154     0.000     2.241    -1.856     0.476    -0.259     0.396    -0.000
  16   6   8   8   0.27994   6320.23   7.35521     0.000     1.766    -1.852     0.476    -0.260     0.396    -0.000
   6  10  14   8   0.27993   6319.95   7.35466     0.000     0.161    -1.852     0.476    -0.260     0.396    -0.000
  11  23   7   8   0.27987   6318.59   7.35199     0.000     2.306    -1.850     0.476    -0.261     0.396    -0.000
  14  12   9   8   0.27984   6317.79   7.35042     0.000     0.052    -1.850     0.476    -0.261     0.396    -0.000
  14  22   3   8   0.27982   6317.51   7.34987     0.000     0.351    -1.849     0.476    -0.261     0.396    -0.000
   2   8  15   8   0.27981   6317.26   7.34937     0.000     1.335    -1.849     0.476    -0.261     0.396    -0.000
  11   9  12   8   0.27981   6317.27   7.34938     0.000     1.937    -1.849     0.476    -0.261     0.396    -0.000
  13  21   6   8   0.27981   6317.12   7.34910     0.000     2.118    -1.849     0.476    -0.261     0.396    -0.000
  10  28   3   8   0.27980   6316.97   7.34880     0.000     2.233    -1.849     0.476    -0.261     0.396    -0.000
  11  17  10   8   0.27978   6316.48   7.34784     0.000     0.652    -1.848     0.476    -0.261     0.395    -0.000
  15  19   4   8   0.27975   6315.82   7.34654     0.000     1.591    -1.847     0.476    -0.262     0.395    -0.000
   3   7  15   8   0.27974   6315.56   7.34602     0.000     1.334    -1.847     0.476    -0.262     0.395    -0.000
   3  27   9   8   0.27971   6315.00   7.34492     0.000     0.118    -1.846     0.476    -0.262     0.395    -0.000
  10  16  11   8   0.27971   6314.94   7.34481     0.000     1.857    -1.846     0.476    -0.262     0.395    -0.000
  19   3   1   8   0.27951   6310.54   7.33614     0.000     0.323    -1.841     0.477    -0.264     0.395    -0.000
   8   4  14   8   0.27951   6310.41   7.33589     0.000     0.161    -1.841     0.477    -0.264     0.395    -0.000
   6  32   1   8   0.27951   6310.42   7.33590     0.000     0.907    -1.841     0.477    -0.264     0.395    -0.000
   5   1  15   8   0.27950   6310.11   7.33530     0.000     1.329    -1.841     0.477    -0.264     0.395    -0.000
  17  11   5   8   0.27946   6309.30   7.33370     0.000     0.985    -1.840     0.477    -0.264     0.395    -0.000
   8  12  13   8   0.27944   6308.92   7.33296     0.000     0.000    -1.839     0.477    -0.265     0.395    -0.000
   0  32   5   4   0.27940   6308.00   7.33114     0.000     0.357    -0.919     0.477    -0.265     0.395    -0.000
   8  30   3   8   0.27936   6307.08   7.32931     0.000     0.323    -1.837     0.477    -0.265     0.395    -0.000
  16  18   2   8   0.27936   6307.07   7.32931     0.000     1.785    -1.837     0.477    -0.265     0.395    -0.000
  17   3   7   8   0.27930   6305.71   7.32661     0.000     0.208    -1.835     0.477    -0.266     0.395    -0.000
  15  21   0   4   0.27920   6303.47   7.32219     0.000     1.692    -0.916     0.477    -0.267     0.395    -0.000
  12  24   5   8   0.27919   6303.30   7.32185     0.000     0.000    -1.833     0.477    -0.267     0.395    -0.000
   2  30   7   8   0.27918   6303.06   7.32138     0.000     0.000    -1.832     0.477    -0.267     0.395    -0.000
  12  26   2   8   0.27909   6300.92   7.31715     0.000     1.249    -1.830     0.477    -0.268     0.395    -0.000
  12   4  12   8   0.27898   6298.41   7.31217     0.000     0.148    -1.827     0.478    -0.269     0.394    -0.000
  18   4   5   8   0.27893   6297.44   7.31025     0.000     1.336    -1.826     0.478    -0.270     0.394    -0.000
  10   6  13   8   0.27890   6296.73   7.30884     0.000     0.000    -1.825     0.478    -0.270     0.394    -0.000
   1  29   8   8   0.27889   6296.34   7.30807     0.000     0.172    -1.825     0.478    -0.270     0.394    -0.000
   1   9  15   8   0.27888   6296.19   7.30778     0.000     0.014    -1.824     0.478    -0.270     0.394    -0.000
  17  15   2   8   0.27887   6295.90   7.30720     0.000     1.771    -1.824     0.478    -0.270     0.394    -0.000
  17  13   4   8   0.27879   6294.12   7.30366     0.000     1.568    -1.822     0.478    -0.271     0.394    -0.000
   0  24  11   4   0.27877   6293.69   7.30282     0.000     0.000    -0.911     0.478    -0.271     0.394    -0.000
  19   1   2   8   0.27876   6293.56   7.30256     0.000     0.061    -1.821     0.478    -0.271     0.394    -0.000
  13   7  11   8   0.27867   6291.56   7.29858     0.000     1.827    -1.819     0.478    -0.272     0.394    -0.000
   0  26  10   4   0.27866   6291.33   7.29812     0.000     1.327    -0.909     0.478    -0.272     0.394    -0.000
   4   6  15   8   0.27865   6291.14   7.29774     0.000     0.014    -1.819     0.478    -0.272     0.394    -0.000
  14   8  10   8   0.27865   6291.06   7.29759     0.000     0.641    -1.818     0.478    -0.272     0.394    -0.000
  15  21   1   8   0.27863   6290.50   7.29648     0.000     0.049    -1.818     0.478    -0.273     0.394    -0.000
   3  21  12   8   0.27856   6289.07   7.29364     0.000     1.839    -1.816     0.478    -0.273     0.394    -0.000
   5   3  15   8   0.27852   6288.11   7.29171     0.000     0.014    -1.815     0.478    -0.274     0.394    -0.000
  11  27   3   8   0.27851   6287.82   7.29114     0.000     0.318    -1.815     0.478    -0.274     0.394    -0.000
   4  32   4   8   0.27849   6287.44   7.29040     0.000     0.123    -1.814     0.478    -0.274     0.394    -0.000
   5  29   7   8   0.27838   6285.00   7.28553     0.000     1.950    -1.811     0.479    -0.275     0.394    -0.000
  18   8   4   8   0.27827   6282.34   7.28023     0.000     0.595    -1.808     0.479    -0.276     0.393    -0.000
  12  20   8   8   0.27821   6281.06   7.27768     0.000     0.123    -1.807     0.479    -0.277     0.393    -0.000
   9  27   6   8   0.27820   6280.87   7.27729     0.000     1.646    -1.807     0.479    -0.277     0.393    -0.000
  19   5   0   4   0.27814   6279.57   7.27470     0.000     1.231    -0.903     0.479    -0.277     0.393    -0.000
  13  25   0   4   0.27810   6278.50   7.27255     0.000     1.529    -0.902     0.479    -0.278     0.393    -0.000
   1  15  14   8   0.27802   6276.79   7.26915     0.000     1.906    -1.802     0.479    -0.279     0.393    -0.000
  17   9   6   8   0.27801   6276.58   7.26873     0.000     2.058    -1.802     0.479    -0.279     0.393    -0.000
   8  28   6   8   0.27797   6275.67   7.26689     0.000     0.121    -1.801     0.479    -0.279     0.393    -0.000
   7  23  10   8   0.27794   6274.88   7.26532     0.000     0.114    -1.800     0.479    -0.279     0.393    -0.000
  18  10   3   8   0.27791   6274.30   7.26415     0.000     0.346    -1.799     0.479    -0.280     0.393    -0.000
   2  32   5   8   0.27789   6273.78   7.26312     0.000     0.898    -1.799     0.479    -0.280     0.393    -0.000
  19   3   2   8   0.27780   6271.73   7.25901     0.000     2.000    -1.796     0.480    -0.281     0.393    -0.000
   6  32   2   8   0.27779   6271.62   7.25878     0.000     1.524    -1.796     0.480    -0.281     0.393    -0.000
  18  12   0   4   0.27773   6270.19   7.25592     0.000     1.651    -0.897     0.480    -0.281     0.393    -0.000
   8  22  10   8   0.27771   6269.87   7.25529     0.000     0.113    -1.794     0.480    -0.282     0.393    -0.000
   0  34   0   2   0.27771   6269.74   7.25502     0.000     0.029    -0.448     0.480    -0.282     0.393    -0.000
  12  18   9   8   0.27770   6269.49   7.25453     0.000     0.115    -1.794     0.480    -0.282     0.393    -0.000
   7  31   3   8   0.27765   6268.35   7.25224     0.000     0.899    -1.792     0.480    -0.282     0.392    -0.000
   5  31   5   8   0.27758   6266.78   7.24907     0.000     1.071    -1.791     0.480    -0.283     0.392    -0.000
  19   5   1   8   0.27757   6266.75   7.24902     0.000     0.898    -1.790     0.480    -0.283     0.392    -0.000
  13  25   1   8   0.27753   6265.68   7.24687     0.000     0.876    -1.789     0.480    -0.283     0.392    -0.000
   9  15  12   8   0.27750   6264.98   7.24547     0.000     1.808    -1.788     0.480    -0.284     0.392    -0.000
  10  26   6   8   0.27744   6263.66   7.24282     0.000     0.119    -1.787     0.480    -0.284     0.392    -0.000
   8  24   9   8   0.27744   6263.63   7.24276     0.000     0.000    -1.787     0.480    -0.284     0.392    -0.000
  17   5   7   8   0.27737   6262.02   7.23951     0.000     2.217    -1.785     0.480    -0.285     0.392    -0.000
  15  15   7   8   0.27735   6261.67   7.23880     0.000     0.320    -1.785     0.480    -0.285     0.392    -0.000
   3  31   6   8   0.27734   6261.47   7.23840     0.000     0.981    -1.784     0.480    -0.285     0.392    -0.000
   7   9  14   8   0.27731   6260.80   7.23705     0.000     1.884    -1.784     0.480    -0.286     0.392    -0.000
   3  33   3   8   0.27728   6260.02   7.23548     0.000     0.048    -1.783     0.481    -0.286     0.392    -0.000
   2  24  11   8   0.27726   6259.70   7.23484     0.000     0.209    -1.782     0.481    -0.286     0.392    -0.000
   7  25   9   8   0.27718   6257.81   7.23104     0.000     1.222    -1.780     0.481    -0.287     0.392    -0.000
   6  24  10   8   0.27717   6257.55   7.23051     0.000     1.973    -1.780     0.481    -0.287     0.392    -0.000
   2  26  10   8   0.27716   6257.37   7.23015     0.000     0.136    -1.780     0.481    -0.287     0.392    -0.000
  18  12   1   8   0.27716   6257.42   7.23025     0.000     0.048    -1.780     0.481    -0.287     0.392    -0.000
   0  34   1   4   0.27714   6256.98   7.22935     0.000     2.451    -0.890     0.481    -0.287     0.392    -0.000
   8   6  14   8   0.27709   6255.82   7.22702     0.000     1.878    -1.778     0.481    -0.288     0.392    -0.000
  15  17   6   8   0.27704   6254.57   7.22450     0.000     0.767    -1.777     0.481    -0.288     0.392    -0.000
   1  19  13   8   0.27700   6253.69   7.22271     0.000     1.208    -1.776     0.481    -0.289     0.392    -0.000
   0  10  15   4   0.27697   6253.03   7.22139     0.000     1.704    -0.887     0.481    -0.289     0.392    -0.000
  15  21   2   8   0.27692   6252.06   7.21943     0.000     1.629    -1.774     0.481    -0.290     0.391    -0.000
   0  22  12   4   0.27678   6248.70   7.21262     0.000     0.117    -0.885     0.481    -0.291     0.391    -0.000
   7  29   6   8   0.27675   6248.23   7.21167     0.000     0.326    -1.769     0.481    -0.291     0.391    -0.000
   9  23   9   8   0.27671   6247.23   7.20965     0.000     1.212    -1.768     0.482    -0.292     0.391    -0.000
   5  17  13   8   0.27665   6245.76   7.20668     0.000     1.827    -1.767     0.482    -0.292     0.391    -0.000
  12  12  11   8   0.27664   6245.68   7.20651     0.000     0.000    -1.767     0.482    -0.292     0.391    -0.000
  12  22   7   8   0.27663   6245.41   7.20596     0.000     1.897    -1.766     0.482    -0.293     0.391    -0.000
   7  21  11   8   0.27660   6244.82   7.20477     0.000     0.000    -1.766     0.482    -0.293     0.391    -0.000
   5   5  15   8   0.27660   6244.78   7.20469     0.000     1.694    -1.765     0.482    -0.293     0.391    -0.000
  16  14   6   8   0.27658   6244.34   7.20379     0.000     0.762    -1.765     0.482    -0.293     0.391    -0.000
  12   6  12   8   0.27657   6244.13   7.20336     0.000     1.780    -1.765     0.482    -0.293     0.391    -0.000
  16   8   8   8   0.27656   6243.85   7.20280     0.000     0.122    -1.764     0.482    -0.293     0.391    -0.000
  18   6   5   8   0.27653   6243.18   7.20145     0.000     0.000    -1.764     0.482    -0.294     0.391    -0.000
  16  18   3   8   0.27652   6242.90   7.20087     0.000     0.108    -1.763     0.482    -0.294     0.391    -0.000
   9  21  10   8   0.27651   6242.68   7.20044     0.000     1.950    -1.763     0.482    -0.294     0.391    -0.000
  15   9   9   8   0.27651   6242.66   7.20039     0.000     0.113    -1.763     0.482    -0.294     0.391    -0.000
   6  16  13   8   0.27648   6242.14   7.19933     0.000     1.823    -1.763     0.482    -0.294     0.391    -0.000
   0  28   9   4   0.27647   6241.76   7.19856     0.000     0.389    -0.881     0.482    -0.294     0.391    -0.000
   5  33   0   4   0.27639   6239.92   7.19483     0.000     1.786    -0.880     0.482    -0.295     0.391    -0.000
  14  18   7   8   0.27635   6239.00   7.19296     0.000     0.000    -1.759     0.482    -0.296     0.391    -0.000
   6  22  11   8   0.27632   6238.39   7.19172     0.000     0.410    -1.758     0.482    -0.296     0.391    -0.000
   1  33   4   8   0.27632   6238.36   7.19167     0.000     1.697    -1.758     0.482    -0.296     0.391    -0.000
  12  26   3   8   0.27625   6236.93   7.18876     0.000     0.879    -1.757     0.482    -0.296     0.391    -0.000
   2  34   0   4   0.27622   6236.13   7.18713     0.000     0.105    -0.878     0.482    -0.297     0.390    -0.000
  13  13  10   8   0.27618   6235.15   7.18513     0.000     1.276    -1.755     0.482    -0.297     0.390    -0.000
   9  29   4   8   0.27610   6233.47   7.18170     0.000     0.058    -1.753     0.483    -0.298     0.390    -0.000
  17  15   3   8   0.27604   6232.06   7.17883     0.000     0.108    -1.751     0.483    -0.299     0.390    -0.000
  14  16   8   8   0.27601   6231.50   7.17769     0.000     0.163    -1.751     0.483    -0.299     0.390    -0.000
   6  26   9   8   0.27595   6229.95   7.17452     0.000     0.381    -1.749     0.483    -0.300     0.390    -0.000
  19   1   3   8   0.27594   6229.79   7.17421     0.000     2.099    -1.749     0.483    -0.300     0.390    -0.000
   8  20  11   8   0.27591   6229.22   7.17303     0.000     0.410    -1.748     0.483    -0.300     0.390    -0.000
   4  14  14   8   0.27589   6228.79   7.17216     0.000     0.850    -1.747     0.483    -0.300     0.390    -0.000
   3  29   8   8   0.27589   6228.81   7.17221     0.000     0.236    -1.748     0.483    -0.300     0.390    -0.000
   3   9  15   8   0.27589   6228.68   7.17192     0.000     0.000    -1.747     0.483    -0.300     0.390    -0.000
  19   5   2   8   0.27589   6228.74   7.17206     0.000     1.188    -1.747     0.483    -0.300     0.390    -0.000
  14  22   4   8   0.27585   6227.77   7.17008     0.000     0.122    -1.746     0.483    -0.301     0.390    -0.000
  13  25   2   8   0.27585   6227.69   7.16992     0.000     1.477    -1.746     0.483    -0.301     0.390    -0.000
   9  11  13   8   0.27583   6227.38   7.16929     0.000     1.184    -1.746     0.483    -0.301     0.390    -0.000
   4  18  13   8   0.27583   6227.36   7.16924     0.000     0.117    -1.746     0.483    -0.301     0.390    -0.000
   5  33   1   8   0.27583   6227.34   7.16919     0.000     0.191    -1.746     0.483    -0.301     0.390    -0.000
  10  28   4   8   0.27583   6227.25   7.16901     0.000     0.058    -1.746     0.483    -0.301     0.390    -0.000
   5  13  14   8   0.27576   6225.85   7.16615     0.000     0.848    -1.744     0.483    -0.302     0.390    -0.000
  11  25   6   8   0.27571   6224.60   7.16359     0.000     0.320    -1.743     0.483    -0.302     0.390    -0.000
   2  34   1   8   0.27566   6223.57   7.16150     0.000     0.340    -1.742     0.483    -0.303     0.390    -0.000
  16  16   5   8   0.27563   6222.82   7.15996     0.000     0.343    -1.741     0.483    -0.303     0.390    -0.000
  15  13   8   8   0.27559   6222.03   7.15833     0.000     0.162    -1.740     0.483    -0.303     0.390    -0.000
  11  15  11   8   0.27556   6221.23   7.15670     0.000     0.204    -1.739     0.484    -0.304     0.390    -0.000
  10   8  13   8   0.27556   6221.18   7.15661     0.000     1.179    -1.739     0.484    -0.304     0.390    -0.000
   2  10  15   8   0.27549   6219.69   7.15355     0.000     0.475    -1.737     0.484    -0.304     0.389    -0.000
  18  12   2   8   0.27549   6219.58   7.15333     0.000     1.590    -1.737     0.484    -0.304     0.389    -0.000
  16  12   7   8   0.27548   6219.38   7.15291     0.000     0.000    -1.737     0.484    -0.305     0.389    -0.000
  13  23   5   8   0.27548   6219.37   7.15289     0.000     1.033    -1.737     0.484    -0.305     0.389    -0.000
   0  34   2   4   0.27547   6219.15   7.15243     0.000     0.028    -0.868     0.484    -0.305     0.389    -0.000
   5  25  10   8   0.27543   6218.42   7.15095     0.000     0.997    -1.736     0.484    -0.305     0.389    -0.000
   8  30   4   8   0.27541   6217.77   7.14962     0.000     1.924    -1.735     0.484    -0.305     0.389    -0.000
